UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE
SISTEMA INTEGRADO DE GESTÃO DE ATIVIDADES ACADÊMICAS
RELATÓRIO DE NOTAS SEMESTRAIS
CURSO;CIÊNCIAS E TECNOLOGIA/ECT - NATAL - BACHARELADO
ANO;2017

Período;Código;Nome;Turma;Siape;Horário;Matrícula;Nota;Situação;
2;ECT2203;LÓGICA DE PROGRAMAÇÃO;05A;4687943-1,2312423-9;7M12  35N12 (24/07/2017 - 26/11/2017);2016014477;0.30;REPROVADO;
2;ECT2301;CÁLCULO III;04;4857669-9;46N12 (24/07/2017 - 16/12/2017);2015014697;5.00;APROVADO POR NOTA;
2;ECT2103;CÁLCULO I;08;2998751-4;35T56 (24/07/2017 - 16/12/2017);20150127890;-;CANCELADO;
2;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;05;1753067-1;46N12 (24/07/2017 - 16/12/2017);20170032990;-;INDEFERIDO;
2;ECT2103;CÁLCULO I;02;2340200-0;2356T12 (02/10/2017 - 16/12/2017);20160108780;-;INDEFERIDO;
2;ECT2416;EXPRESSÃO GRÁFICA;02B;1321426-0;35T56 (24/07/2017 - 29/10/2017), 35M34 (30/10/2017 - 16/12/2017);20150125465;0.00;REPROVADO POR MÉDIA E POR FALTAS;
2;ECT2301;CÁLCULO III;04;4857669-9;46N12 (24/07/2017 - 16/12/2017);2014057063;-;TRANCADO;
2;ECT2412;MECÂNICA DOS SÓLIDOS;02;2087565-9;35M12 (24/07/2017 - 16/12/2017);2015082768;-;INDEFERIDO;
2;ECT2201;CÁLCULO II;03;1753781-1;46M12 (24/07/2017 - 16/12/2017);20160100853;1.80;REPROVADO;
2;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;02;1648476-4;35M34 (24/07/2017 - 16/12/2017);20160108000;0.00;REPROVADO POR MÉDIA E POR FALTAS;
2;ECT1553;EMPREENDEDORISMO, NEGÓCIOS E GESTÃO DE PROJETOS INOVADORES;01;1753067-1;5N1234 (24/07/2017 - 16/12/2017);20150127568;-;TRANCADO;
2;ECT2401;COMPUTAÇÃO NUMÉRICA;03C;1805797-9,1671947-8,2614800-7;35N34 (24/07/2017 - 09/09/2017),  6T34  35N34 (10/09/2017 - 16/12/2017);2014074467;0.80;CANCELADO;
2;ECT2301;CÁLCULO III;03;2998751-4;46T12 (24/07/2017 - 16/12/2017);2016012150;-;INDEFERIDO;
2;ECT2416;EXPRESSÃO GRÁFICA;03A;1772123-9;35T12 (24/07/2017 - 29/10/2017),  35T12 (30/10/2017 - 16/12/2017);2013019498;-;INDEFERIDO;
2;ECT2416;EXPRESSÃO GRÁFICA;04A;2266607-1;6N1234 (24/07/2017 - 29/10/2017),  6N1234 (30/10/2017 - 16/12/2017);2016092820;8.80;APROVADO;
2;ECT2103;CÁLCULO I;08;2998751-4;35T56 (24/07/2017 - 16/12/2017);2015093879;-;INDEFERIDO;
2;ECT2104;QUÍMICA GERAL;03C;2275848-0,1255011-8;5M34  25T12 (24/07/2017 - 16/12/2017);20170033496;-;INDEFERIDO;
2;ECT2201;CÁLCULO II;02;2571630-3;46M34 (24/07/2017 - 16/12/2017);2014096651;5.00;APROVADO POR NOTA;
2;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;01;1242299-3;3T12 (24/07/2017 - 16/12/2017);2015017957;-;CANCELADO;
2;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;05C;1170845-1,4687943-1;7M56  35N12 (24/07/2017 - 16/12/2017);2016019473;0.00;REPROVADO POR MÉDIA E POR FALTAS;
2;MEC1704;MECÂNICA DOS SÓLIDOS III;03;347563-0;35T34 (24/07/2017 - 16/12/2017);2014097130;6.40;APROVADO POR NOTA;
2;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;04;2410576-9;46N34 (24/07/2017 - 16/12/2017);2015094034;-;CANCELADO;
2;MEC1702;MECANICA DOS FLUIDOS II;02;2654020-9;26N12 (24/07/2017 - 16/12/2017);2014048350;1.50;REPROVADO POR MÉDIA E POR FALTAS;
2;ECT2403;FÍSICA EXPERIMENTAL II;05A;2325464-7;4T123 (04/08/2017 - 04/11/2017);2016092203;8.70;APROVADO;
2;ECT2103;CÁLCULO I;05;2646069-8;2356N12 (02/10/2017 - 16/12/2017);20170043572;4.30;REPROVADO;
2;ECT2104;QUÍMICA GERAL;01B;2276334-3;2M34  25T34 (24/07/2017 - 16/12/2017);20160109026;-;INDEFERIDO;
2;DIM0410;TREINAMENTO PARA COMPETICOES DE PROGRAMACAO;01;2929823-9,1845280-1,1988053-9;6T3456;2015012950;1.40;CANCELADO;
2;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;04A;1159567-3;5T34  35N34 (24/07/2017 - 16/12/2017);2015013312;7.10;APROVADO;
2;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;02;3913659-2;2M34 (24/07/2017 - 16/12/2017);20170034733;2.00;CANCELADO;
2;MEC1602;SISTEMAS TÉRMICOS II;02;1647050-0;46N34 (24/07/2017 - 16/12/2017);2011007522;-;INDEFERIDO;
2;CIV1104;HIDROLOGIA;02;347560-5;35T34;2012927897;0.20;REPROVADO POR MÉDIA E POR FALTAS;
2;ECT2416;EXPRESSÃO GRÁFICA;03B;1772123-9;35T12 (24/07/2017 - 29/10/2017), 35M56 (30/10/2017 - 16/12/2017);2015091195;6.40;APROVADO POR NOTA;
2;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;04B;2254759-4,3057895-9;24N12 (24/07/2017 - 06/08/2017),  7T12  24N12 (07/08/2017 - 23/09/2017),  24N12 (24/09/2017 - 26/11/2017);2014066680;5.00;APROVADO POR NOTA;
2;ECT2403;FÍSICA EXPERIMENTAL II;03A;1509949-2;3T123 (04/08/2017 - 04/11/2017);20170000904;8.10;APROVADO;
2;ECT2203;LÓGICA DE PROGRAMAÇÃO;05D;2312423-9;6T12  35N12 (24/07/2017 - 26/11/2017);2015091050;-;CANCELADO;
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;05;1051570-6;4N12 (24/07/2017 - 16/12/2017);20170003497;-;CANCELADO;
2;ECT2521;PROJETOS COM MICROCONTROLADORES E MINICOMPUTADORES;01;4523538-6,1555898-5;35T56 (24/07/2017 - 16/12/2017);2013022976;9.00;APROVADO;
2;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;05;1242299-3;2N12 (24/07/2017 - 16/12/2017);20170035919;6.70;APROVADO POR NOTA;
2;ECT2414;ELETRICIDADE APLICADA;02A;1658061-5;3M34  35T34 (24/07/2017 - 09/09/2017),  35T34 (10/09/2017 - 25/11/2017);2014069322;-;TRANCADO;
2;ECT1564;GESTÃO ESTRATÉGICA;01;2410576-9;35T56 (24/07/2017 - 16/12/2017);20170000744;8.90;APROVADO;
2;ECT2103;CÁLCULO I;08;2998751-4;35T56 (24/07/2017 - 16/12/2017);20160158254;-;INDEFERIDO;
2;ECT2416;EXPRESSÃO GRÁFICA;03B;1772123-9;35T12 (24/07/2017 - 29/10/2017), 35M56 (30/10/2017 - 16/12/2017);2016018832;5.40;APROVADO POR NOTA;
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;03;2565098-1;36T12 (24/07/2017 - 16/12/2017);20160142512;-;INDEFERIDO;
2;DEM0253;LABORATORIO DE MECANICA DOS FLUIDOS;01;1753416-1;5T12 (24/07/2017 - 16/12/2017);2013075512;5.00;APROVADO POR NOTA;
2;CIV1104;HIDROLOGIA;02;347560-5;35T34;2011006866;0.00;REPROVADO POR MÉDIA E POR FALTAS;
2;MEC1704;MECÂNICA DOS SÓLIDOS III;02;347563-0;35M34 (24/07/2017 - 16/12/2017);2013023220;5.00;APROVADO POR NOTA;
2;ECT2412;MECÂNICA DOS SÓLIDOS;02;2087565-9;35M12 (24/07/2017 - 16/12/2017);2012927921;-;INDEFERIDO;
2;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;04;2218079-8;35N12 (24/07/2017 - 16/12/2017);2014080929;0.80;REPROVADO;
2;ECT2414;ELETRICIDADE APLICADA;02B;1658061-5;3M56  35T34 (24/07/2017 - 09/09/2017),  35T34 (10/09/2017 - 25/11/2017);2014097381;5.60;APROVADO POR NOTA;
2;ELE0701;ELETRÔNICA;01A;1199091-2;246T12;2014066797;5.70;APROVADO POR NOTA;
2;ECT2403;FÍSICA EXPERIMENTAL II;10A;1801831-1;7M123 (04/08/2017 - 04/11/2017);2015091533;6.10;APROVADO POR NOTA;
2;ECT2521;PROJETOS COM MICROCONTROLADORES E MINICOMPUTADORES;01;1555898-5,4523538-6;35T56 (24/07/2017 - 16/12/2017);2014056736;10.00;APROVADO;
2;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;05D;2312423-9,1170845-1;7T12  35N12 (24/07/2017 - 16/12/2017);2016090568;5.50;APROVADO POR NOTA;
2;ECT2103;CÁLCULO I;06;2646069-8;2356N34 (02/10/2017 - 16/12/2017);2016022218;-;INDEFERIDO;
2;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;02A;3057895-9,1718775-5,2254759-4;46M34 (24/07/2017 - 06/08/2017), 46M34  2T56 (07/08/2017 - 23/09/2017), 46M34 (24/09/2017 - 26/11/2017);2013081224;4.20;REPROVADO;
2;ECT2301;CÁLCULO III;05;2141197-4;46N34 (24/07/2017 - 16/12/2017);20170000646;-;CANCELADO;
2;ECT2104;QUÍMICA GERAL;04B;1255011-8;6T56  25N12 (24/07/2017 - 16/12/2017);20160143636;-;INDEFERIDO;
2;ECT2203;LÓGICA DE PROGRAMAÇÃO;01B;1943220-0;24M12  2T12 (24/07/2017 - 26/11/2017);20170099110;6.80;APROVADO POR NOTA;
2;ECT2403;FÍSICA EXPERIMENTAL II;11A;1801831-1;7M456 (04/08/2017 - 04/11/2017);2015095336;6.90;APROVADO POR NOTA;
2;ECT2101;PRÉ-CÁLCULO;07;6350665-5;2356T56 (24/07/2017 - 30/09/2017);20170041872;5.80;APROVADO POR NOTA;
2;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;03D;2993322-8,2836616-8;5M56  24T34 (24/07/2017 - 16/12/2017);2016091449;3.40;REPROVADO;
2;ECT2203;LÓGICA DE PROGRAMAÇÃO;03C;1434796-4,4687943-1;24M56  3T56 (24/07/2017 - 26/11/2017);2015001124;0.30;REPROVADO;
2;ECT2203;LÓGICA DE PROGRAMAÇÃO;01D;1943220-0;24M12  2T34 (24/07/2017 - 26/11/2017);20170044650;0.80;REPROVADO;
2;MTR0355;TERMODINÂMICA APLICADA A MATERIAIS;01;2414250-8;35T12;2015087147;3.80;REPROVADO;
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;06;3891450-8,1746024-9;4N12 (24/07/2017 - 16/12/2017);2016097406;-;INDEFERIDO;
2;ECT2301;CÁLCULO III;03;2998751-4;46T12 (24/07/2017 - 16/12/2017);2016097344;-;INDEFERIDO;
2;ECT2201;CÁLCULO II;02;2571630-3;46M34 (24/07/2017 - 16/12/2017);20170149099;0.00;REPROVADO;
2;ECT2103;CÁLCULO I;01;1671983-4;2356T12 (02/10/2017 - 16/12/2017);2015096450;-;INDEFERIDO;
2;MTR0353;FUNDAMENTOS DE METALURGIA;01;1652765-0,1938946-1;35T34;2013073330;5.90;APROVADO POR NOTA;
2;ECT2412;MECÂNICA DOS SÓLIDOS;03;1752508-1,2087565-9;35N12 (24/07/2017 - 16/12/2017);20150127719;3.80;REPROVADO;
2;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;01D;1555898-5,1845280-1,4687943-1;5M56  46T12 (24/07/2017 - 16/12/2017);2014095977;0.00;REPROVADO;
2;ECT2301;CÁLCULO III;03;2998751-4;46T12 (24/07/2017 - 16/12/2017);2015018112;-;INDEFERIDO;
2;ECT2103;CÁLCULO I;08;2998751-4;35T56 (24/07/2017 - 16/12/2017);2016098708;-;INDEFERIDO;
2;DEB0504;INTRODUÇÃO À ENGENHARIA BIOMÉDICA;01;1752038-1;35N12;2015013359;6.00;APROVADO POR NOTA;
2;ECT1530;PRÁTICAS DE LEITURA E ESCRITA DE GÊNEROS ACADÊMICOS;01;1746024-9,1673239-3;46T56 (24/07/2017 - 16/12/2017);2014085237;6.10;APROVADO POR NOTA;
2;ECT2101;PRÉ-CÁLCULO;03;1672787-0;2356T34 (24/07/2017 - 30/09/2017);20170041531;-;INDEFERIDO;
2;ECT2401;COMPUTAÇÃO NUMÉRICA;01B;2757086-1,4523538-6;35M12 (24/07/2017 - 09/09/2017), 35M12  3T12 (10/09/2017 - 16/12/2017);2016021918;5.30;APROVADO POR NOTA;
2;ECT2103;CÁLCULO I;01;1671983-4;2356T12 (02/10/2017 - 16/12/2017);20160158227;-;INDEFERIDO;
2;ECT2401;COMPUTAÇÃO NUMÉRICA;01B;4523538-6,2757086-1;35M12 (24/07/2017 - 09/09/2017), 35M12  3T12 (10/09/2017 - 16/12/2017);2015015451;5.40;APROVADO POR NOTA;
2;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;03;1242299-3;4T56 (24/07/2017 - 16/12/2017);20170100712;0.00;REPROVADO;
2;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;03;1242299-3;4T56 (24/07/2017 - 16/12/2017);20170032318;6.80;APROVADO POR NOTA;
2;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;03;1755308-5;2T56 (24/07/2017 - 16/12/2017);20170032336;-;INDEFERIDO;
2;ECT2414;ELETRICIDADE APLICADA;04C;1807863-1;7T12  24N34 (24/07/2017 - 09/09/2017),  24N34 (10/09/2017 - 25/11/2017);2013022878;3.20;REPROVADO POR MÉDIA E POR FALTAS;
2;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;05;2087054-1;2N34 (24/07/2017 - 16/12/2017);20160143761;-;CANCELADO;
2;ECT2414;ELETRICIDADE APLICADA;03A;1569480-3,1658061-5;3T56  24N12 (24/07/2017 - 09/09/2017),  24N12 (10/09/2017 - 25/11/2017);2013046780;4.20;REPROVADO;
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;02;1756325-1;36T12 (24/07/2017 - 16/12/2017);20170031016;1.20;REPROVADO;
2;ECT2104;QUÍMICA GERAL;01D;2276334-3;3M34  25T34 (24/07/2017 - 16/12/2017);2016021570;-;INDEFERIDO;
2;ECT2401;COMPUTAÇÃO NUMÉRICA;02B;2757086-1,4523538-6;35M34 (24/07/2017 - 09/09/2017), 35M34  5T12 (10/09/2017 - 16/12/2017);2015013671;0.00;CANCELADO;
2;ECT2301;CÁLCULO III;04;4857669-9;46N12 (24/07/2017 - 16/12/2017);2013023070;0.00;REPROVADO POR MÉDIA E POR FALTAS;
2;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;05D;2312423-9,1170845-1;7T12  35N12 (24/07/2017 - 16/12/2017);20160002549;0.40;REPROVADO POR MÉDIA E POR FALTAS;
2;ECT2403;FÍSICA EXPERIMENTAL II;01A;1509949-2;2T123 (04/08/2017 - 04/11/2017);2016018832;5.80;APROVADO POR NOTA;
2;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;02;1746037-1;3T12 (24/07/2017 - 16/12/2017);2013017303;1.10;REPROVADO;
2;ECT2103;CÁLCULO I;02;2340200-0;2356T12 (02/10/2017 - 16/12/2017);2016018930;-;INDEFERIDO;
2;ECT2414;ELETRICIDADE APLICADA;02D;1658061-5;5M56  35T34 (24/07/2017 - 09/09/2017),  35T34 (10/09/2017 - 25/11/2017);2013072726;-;INDEFERIDO;
2;ECT2203;LÓGICA DE PROGRAMAÇÃO;02D;2459504-9,1763991-5;24M12  2T34 (24/07/2017 - 26/11/2017);20160108360;7.00;APROVADO;
2;ECT2203;LÓGICA DE PROGRAMAÇÃO;02A;1763991-5;24M12  2T12 (24/07/2017 - 26/11/2017);20160112685;1.10;REPROVADO;
2;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;03D;3057895-9,2254759-4;24T56 (24/07/2017 - 06/08/2017), 7M34  24T56 (07/08/2017 - 23/09/2017),  24T56 (24/09/2017 - 26/11/2017);2015013798;2.30;REPROVADO;
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;05;1091102-4;36N34 (24/07/2017 - 16/12/2017);20170041872;3.90;REPROVADO;
2;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;04;1148551-7;4N12 (24/07/2017 - 16/12/2017);2015090993;-;INDEFERIDO;
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;02;1756325-1;36T12 (24/07/2017 - 16/12/2017);20170039551;2.00;REPROVADO;
2;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;04;1544724-5;2N12 (24/07/2017 - 16/12/2017);20170139350;7.60;APROVADO;
2;ECT2203;LÓGICA DE PROGRAMAÇÃO;05A;2312423-9,4687943-1;7M12  35N12 (24/07/2017 - 26/11/2017);2016012810;0.70;REPROVADO;
2;ECT2202;ÁLGEBRA LINEAR;03;1508148-8;35M12 (24/07/2017 - 16/12/2017);20170035338;5.70;APROVADO POR NOTA;
2;ECT2103;CÁLCULO I;01;1671983-4;2356T12 (02/10/2017 - 16/12/2017);20150127700;-;INDEFERIDO;
2;ECT2104;QUÍMICA GERAL;04A;1255011-8;3T56  25N12 (24/07/2017 - 16/12/2017);20170042655;-;INDEFERIDO;
2;ECT2307;FÍSICA EXPERIMENTAL I;04A;2913810-0;3M456 (04/08/2017 - 04/11/2017);2016012033;6.00;APROVADO POR NOTA;
2;ECT2202;ÁLGEBRA LINEAR;03;1508148-8;35M12 (24/07/2017 - 16/12/2017);20170044177;-;INDEFERIDO;
2;ECT2203;LÓGICA DE PROGRAMAÇÃO;02C;2459504-9,1763991-5;24M12  2T34 (24/07/2017 - 26/11/2017);20160002932;-;CANCELADO;
2;ECT2301;CÁLCULO III;02;1680333-9;46T34 (24/07/2017 - 16/12/2017);2016011976;6.40;APROVADO POR NOTA;
2;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;01;2087054-1;2M34 (24/07/2017 - 16/12/2017);20170041110;5.00;APROVADO POR NOTA;
2;ECT2103;CÁLCULO I;08;2998751-4;35T56 (24/07/2017 - 16/12/2017);20160143770;2.80;REPROVADO;
2;ECT2103;CÁLCULO I;06;2646069-8;2356N34 (02/10/2017 - 16/12/2017);20150127666;-;INDEFERIDO;
2;ECT2412;MECÂNICA DOS SÓLIDOS;01;1752508-1;35M56 (24/07/2017 - 16/12/2017);2016094905;7.10;APROVADO;
2;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;03;1242299-3;4T56 (24/07/2017 - 16/12/2017);20170043957;-;TRANCADO;
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;01;1879244-0;36T34 (24/07/2017 - 16/12/2017);20160142998;-;INDEFERIDO;
2;ECT2202;ÁLGEBRA LINEAR;01;2340200-0;35M56 (24/07/2017 - 16/12/2017);2014097416;-;INDEFERIDO;
2;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;03;3891450-8;4T12 (24/07/2017 - 16/12/2017);2014040315;-;INDEFERIDO;
2;ECT2103;CÁLCULO I;01;1671983-4;2356T12 (02/10/2017 - 16/12/2017);2015091079;-;INDEFERIDO;
2;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;02;1746037-1;3T12 (24/07/2017 - 16/12/2017);2014029550;5.30;APROVADO POR NOTA;
2;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;03;1242299-3;4T56 (24/07/2017 - 16/12/2017);2012922890;6.20;APROVADO POR NOTA;
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;02;1756325-1;36T12 (24/07/2017 - 16/12/2017);20160146191;0.40;REPROVADO;
2;ECT2403;FÍSICA EXPERIMENTAL II;01A;1509949-2;2T123 (04/08/2017 - 04/11/2017);20160142254;5.00;APROVADO POR NOTA;
2;ECT2103;CÁLCULO I;01;1671983-4;2356T12 (02/10/2017 - 16/12/2017);20160142174;-;INDEFERIDO;
2;ECT2103;CÁLCULO I;07;6350665-5;2356T56 (02/10/2017 - 16/12/2017);20170031778;0.00;REPROVADO POR MÉDIA E POR FALTAS;
2;DCA0800;ALGORITMOS E LOGICA DE PROGRAMACAO;02;1279464-5;46M56;2014097078;-;INDEFERIDO;
2;ECT2402;INTRODUÇÃO À FÍSICA CLÁSSICA III;01;1354851-6;35M34 (24/07/2017 - 16/12/2017);2016015859;-;INDEFERIDO;
2;ECT2307;FÍSICA EXPERIMENTAL I;08A;1144028-9;7M123 (04/08/2017 - 04/11/2017);2016016838;6.00;APROVADO POR NOTA;
2;ECT2606;TEORIA PARA RESOLUÇÃO INVENTIVA DE PROBLEMAS;01A;1544724-5;24M34 (24/07/2017 - 16/12/2017);2012918145;8.20;APROVADO;
2;DEB0504;INTRODUÇÃO À ENGENHARIA BIOMÉDICA;01;1752038-1;35N12;2012920457;5.00;APROVADO POR NOTA;
2;ECT2301;CÁLCULO III;05;2141197-4;46N34 (24/07/2017 - 16/12/2017);20170038438;0.00;REPROVADO POR MÉDIA E POR FALTAS;
2;ECT2101;PRÉ-CÁLCULO;02;1672787-0;2356T12 (24/07/2017 - 30/09/2017);20170042655;-;INDEFERIDO;
2;ECT2701;INTERNET DAS COISAS;01;1763991-5;4T34 (24/07/2017 - 16/12/2017);20170032597;-;INDEFERIDO;
2;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;04C;3057895-9,2254759-4;24N12 (24/07/2017 - 06/08/2017),  7T34  24N12 (07/08/2017 - 23/09/2017),  24N12 (24/09/2017 - 26/11/2017);2013024246;5.60;APROVADO POR NOTA;
2;MEC1508;DINÂMICA;01;1837132-1;46M56 (24/07/2017 - 16/12/2017);2015010670;-;TRANCADO;
2;ECT2307;FÍSICA EXPERIMENTAL I;04A;2913810-0;3M456 (04/08/2017 - 04/11/2017);2014096651;0.90;REPROVADO POR MÉDIA E POR FALTAS;
2;ECT2103;CÁLCULO I;08;2998751-4;35T56 (24/07/2017 - 16/12/2017);2016017577;0.50;REPROVADO;
2;MEC1602;SISTEMAS TÉRMICOS II;01;1770049-5;35T34 (24/07/2017 - 16/12/2017);2012928203;3.70;REPROVADO;
2;ECT2101;PRÉ-CÁLCULO;01;3550015-0;2356T12 (24/07/2017 - 30/09/2017);20170035777;-;INDEFERIDO;
2;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;02;2410576-9;46M56 (24/07/2017 - 16/12/2017);20170044758;-;TRANCADO;
2;ECT2104;QUÍMICA GERAL;06A;1481705-7,1255011-8;4T56  25N34 (24/07/2017 - 16/12/2017);20160142728;-;CANCELADO;
2;ECT2101;PRÉ-CÁLCULO;06;1671983-4;2356N34 (24/07/2017 - 30/09/2017);20160109008;-;INDEFERIDO;
2;ECT1558;ÉTICA EM CIÊNCIA E TECNOLOGIA;01;1148551-7;2T3456 (24/07/2017 - 16/12/2017);2015092156;-;CANCELADO;
2;ECT2301;CÁLCULO III;03;2998751-4;46T12 (24/07/2017 - 16/12/2017);20150139916;-;INDEFERIDO;
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;03;2565098-1;36T12 (24/07/2017 - 16/12/2017);20160142441;6.50;APROVADO POR NOTA;
2;ECO1102;INTRODUÇÃO A MICROECONOMIA;02;2344954-5;46N12;20160002048;0.00;REPROVADO POR MÉDIA E POR FALTAS;
2;ECT2207;PROBABILIDADE E ESTATÍSTICA;02;1914304-6;35M34 (24/07/2017 - 16/12/2017);2016012679;4.30;REPROVADO;
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;04;1879244-0;36N12 (24/07/2017 - 16/12/2017);20160143028;-;INDEFERIDO;
2;DEB0701;RESISTÊNCIA DOS MATERIAIS;01;2562782-3;35N12;2014027430;1.70;REPROVADO;
2;DCO1001;SINAIS E SISTEMAS LINEARES;01;1668928-5;35N34;2011065900;2.90;REPROVADO POR MÉDIA E POR FALTAS;
2;ECT2307;FÍSICA EXPERIMENTAL I;06A;1717472-6;4M456 (04/08/2017 - 04/11/2017);20160107765;7.40;APROVADO;
2;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;02B;3057895-9,2254759-4,1718775-5;46M34 (24/07/2017 - 06/08/2017), 46M34  3T56 (07/08/2017 - 23/09/2017), 46M34 (24/09/2017 - 26/11/2017);2016011896;6.30;APROVADO POR NOTA;
2;ECT2416;EXPRESSÃO GRÁFICA;03B;1772123-9;35T12 (24/07/2017 - 29/10/2017), 35M56 (30/10/2017 - 16/12/2017);2016013255;5.10;APROVADO POR NOTA;
2;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;06;1144028-9;46T56 (24/07/2017 - 16/12/2017);2015019316;3.40;REPROVADO;
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;01;1879244-0;36T34 (24/07/2017 - 16/12/2017);2015092890;-;INDEFERIDO;
2;COM0178;HISTÓRIA E TEORIA DA COMUNICAÇÃO I;01;2410617-0;24N12;2015015952;2.30;REPROVADO POR MÉDIA E POR FALTAS;
2;ECT2202;ÁLGEBRA LINEAR;05;2276754-3;46N12 (24/07/2017 - 16/12/2017);20160141981;2.20;REPROVADO;
2;ECT2101;PRÉ-CÁLCULO;03;1672787-0;2356T34 (24/07/2017 - 30/09/2017);20170032434;-;INDEFERIDO;
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;07;2565098-1;36T34 (24/07/2017 - 16/12/2017);20170036934;-;INDEFERIDO;
2;ECT2103;CÁLCULO I;08;2998751-4;35T56 (24/07/2017 - 16/12/2017);2016019259;-;INDEFERIDO;
2;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;05;1753067-1;46N12 (24/07/2017 - 16/12/2017);2013091285;5.70;APROVADO POR NOTA;
2;ECT2540;PROGRAMAÇÃO ORIENTADA A OBJETOS;01A;1434796-4;24T12 (24/07/2017 - 16/12/2017);2015016717;-;CANCELADO;
2;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;02;1648476-4;35M34 (24/07/2017 - 16/12/2017);2016053644;-;INDEFERIDO;
2;ECT2103;CÁLCULO I;01;1671983-4;2356T12 (02/10/2017 - 16/12/2017);20160106365;-;INDEFERIDO;
2;ECT2103;CÁLCULO I;05;2646069-8;2356N12 (02/10/2017 - 16/12/2017);2016011930;-;CANCELADO;
2;ECT2402;INTRODUÇÃO À FÍSICA CLÁSSICA III;04;2325464-7;46N34 (24/07/2017 - 16/12/2017);2016016177;7.70;APROVADO;
2;ECT2104;QUÍMICA GERAL;04E;1255011-8;7T34  25N12 (24/07/2017 - 16/12/2017);20170031713;5.40;APROVADO POR NOTA;
2;ECT2414;ELETRICIDADE APLICADA;01A;1569480-3;2M34  24T56 (24/07/2017 - 09/09/2017),  24T56 (10/09/2017 - 25/11/2017);2012927897;-;INDEFERIDO;
2;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;03A;3057895-9,2254759-4;24T56 (24/07/2017 - 06/08/2017),  24T56 6T12 (07/08/2017 - 23/09/2017),  24T56 (24/09/2017 - 26/11/2017);2015092817;-;INDEFERIDO;
2;ECT2104;QUÍMICA GERAL;01A;2276334-3;2M12  25T34 (24/07/2017 - 16/12/2017);2015019316;-;INDEFERIDO;
2;ECT2102;VETORES E GEOMETRIA ANALÍTICA;05;1091102-4;36N34 (24/07/2017 - 16/12/2017);20160111060;-;TRANCADO;
2;ECT1552;INSTITUIÇÕES E SERVIÇOS TECNOLÓGICOS;01;2410576-9;35T34 (24/07/2017 - 16/12/2017);2016018510;10.00;APROVADO;
