periodo;codigo;nome;turma;siape;horário;matricula;nota;situação
1;ECT2101;PRÉ-CÁLCULO;2;1753234-7;2356M34 (19/02/2018 - 28/04/2018);20180129527;3.20;REPROVADO
1;ECT2102;VETORES E GEOMETRIA ANALÍTICA;2;4857669-9;36M56 (19/02/2018 - 07/07/2018);20180129527;0.30;REPROVADO
1;ECT2103;CÁLCULO I;2;2196137-1;2356M34 (30/04/2018 - 07/07/2018);20180129527;0.70;REPROVADO
1;ECT2104;QUÍMICA GERAL;02D;1523912-0;2M56 5M1256 (19/02/2018 - 07/07/2018);20180129527;1.40;REPROVADO
1;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;2;1746024-9;4M56 (19/02/2018 - 07/07/2018);20180129527;7.10;APROVADO
1;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;2;1051570-6;4M34 (19/02/2018 - 07/07/2018);20180129527;6.00;APROVADO POR NOTA
1;ECT2101;PRÉ-CÁLCULO;1;3550015-0;2356M34 (19/02/2018 - 28/04/2018);20180129760;2.50;REPROVADO
1;ECT2102;VETORES E GEOMETRIA ANALÍTICA;1;1912054-2;36M56 (19/02/2018 - 07/07/2018);20180129760;2.60;REPROVADO
1;ECT2103;CÁLCULO I;1;1091102-4;2356M34 (30/04/2018 - 07/07/2018);20180129760;7.00;APROVADO
1;ECT2104;QUÍMICA GERAL;01C;1481705-7,1255011-8;25M56  3T56 (19/02/2018 - 07/07/2018);20180129760;2.80;REPROVADO
1;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;1;3891450-8;4M56 (19/02/2018 - 07/07/2018);20180129760;5.20;APROVADO POR NOTA
1;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;1;1148551-7;4M34 (19/02/2018 - 07/07/2018);20180129760;3.00;REPROVADO
1;ECT2101;PRÉ-CÁLCULO;1;3550015-0;2356M34 (19/02/2018 - 28/04/2018);20180130985;0.50;REPROVADO POR MÉDIA E POR FALTAS
1;ECT2102;VETORES E GEOMETRIA ANALÍTICA;1;1912054-2;36M56 (19/02/2018 - 07/07/2018);20180130985;0.00;REPROVADO
1;ECT2103;CÁLCULO I;1;1091102-4;2356M34 (30/04/2018 - 07/07/2018);20180130985;0.00;REPROVADO POR MÉDIA E POR FALTAS
1;ECT2104;QUÍMICA GERAL;01D;1481705-7,1255011-8;25M56  4T12 (19/02/2018 - 07/07/2018);20180130985;0.30;REPROVADO
1;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;1;3891450-8;4M56 (19/02/2018 - 07/07/2018);20180130985;0.70;REPROVADO POR MÉDIA E POR FALTAS
1;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;1;1148551-7;4M34 (19/02/2018 - 07/07/2018);20180130985;0.00;REPROVADO
1;ECT2101;PRÉ-CÁLCULO;1;3550015-0;2356M34 (19/02/2018 - 28/04/2018);20180131122;-;CANCELADO
1;ECT2102;VETORES E GEOMETRIA ANALÍTICA;1;1912054-2;36M56 (19/02/2018 - 07/07/2018);20180131122;-;CANCELADO
1;ECT2103;CÁLCULO I;1;1091102-4;2356M34 (30/04/2018 - 07/07/2018);20180131122;-;CANCELADO
1;ECT2104;QUÍMICA GERAL;01E;1255011-8,1481705-7;25M56  4T34 (19/02/2018 - 07/07/2018);20180131122;-;CANCELADO
1;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;1;3891450-8;4M56 (19/02/2018 - 07/07/2018);20180131122;-;CANCELADO
1;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;1;1148551-7;4M34 (19/02/2018 - 07/07/2018);20180131122;-;CANCELADO
1;ECT2101;PRÉ-CÁLCULO;5;6350665-5;2356N12 (19/02/2018 - 28/04/2018);20180131202;1.60;REPROVADO
1;ECT2102;VETORES E GEOMETRIA ANALÍTICA;5;1879244-0;36N34 (19/02/2018 - 07/07/2018);20180131202;7.10;APROVADO
1;ECT2103;CÁLCULO I;5;1671983-4;2356N12 (30/04/2018 - 07/07/2018);20180131202;5.00;APROVADO POR NOTA
1;ECT2104;QUÍMICA GERAL;05B;1255011-8;5T56  25N34 (19/02/2018 - 07/07/2018);20180131202;8.20;APROVADO
1;ECT2105;PRÁTICAS DE LEITURA E ESCRITA I;5;3030343-7;4N34 (19/02/2018 - 07/07/2018);20180131202;6.50;APROVADO POR NOTA
1;ECT2106;CIÊNCIA, TECNOLOGIA E SOCIEDADE;5;1148551-7;4N12 (19/02/2018 - 07/07/2018);20180131202;5.70;APROVADO POR NOTA
1;DIM0123;PENSAMENTO COMPUTACIONAL;1;2524467-3;24M12 (19/02/2018 - 07/07/2018);20180001487;2.50;CANCELADO
1;ECT2307;FÍSICA EXPERIMENTAL I;01A;1330358-1;3T123 (26/02/2018 - 02/06/2018);20170097537;8.60;APROVADO
1;CIV1104;HIDROLOGIA;2;347560-5;35T34;20180035117;5.20;APROVADO POR NOTA
1;ECT2301;CÁLCULO III;2;1753781-1;46M34 (19/02/2018 - 07/07/2018);2015093037;1.80;REPROVADO
1;ECT2201;CÁLCULO II;1;2583622-8;46T34 (19/02/2018 - 07/07/2018);2016053635;-;INDEFERIDO
1;ECT2201;CÁLCULO II;1;2583622-8;46T34 (19/02/2018 - 07/07/2018);2015012511;-;INDEFERIDO
1;ECT2201;CÁLCULO II;1;2583622-8;46T34 (19/02/2018 - 07/07/2018);20150127488;5.00;APROVADO POR NOTA
1;ECT2412;MECÂNICA DOS SÓLIDOS;3;1752508-1,2087565-9;35N12 (19/02/2018 - 07/07/2018);20150121555;6.00;APROVADO POR NOTA
1;ECT2102;VETORES E GEOMETRIA ANALÍTICA;7;1912054-2;36M34 (19/02/2018 - 07/07/2018);20170182997;5.40;APROVADO POR NOTA
1;ECT2412;MECÂNICA DOS SÓLIDOS;3;2087565-9,1752508-1;35N12 (19/02/2018 - 07/07/2018);2015018570;4.30;REPROVADO
1;ECT2301;CÁLCULO III;4;2141197-4;46N12 (19/02/2018 - 07/07/2018);2016010075;-;INDEFERIDO
1;ECT2202;ÁLGEBRA LINEAR;4;2565098-1;46N34 (19/02/2018 - 07/07/2018);20150125394;-;INDEFERIDO
1;ECT2203;LÓGICA DE PROGRAMAÇÃO;01D;2459504-9,1763991-5;5M56  24T12 (19/02/2018 - 16/06/2018);20160142497;-;INDEFERIDO
1;ECT2201;CÁLCULO II;1;2583622-8;46T34 (19/02/2018 - 07/07/2018);20170139495;0.80;REPROVADO
1;ECT2301;CÁLCULO III;1;2352793-7;46M34 (19/02/2018 - 07/07/2018);2016017693;5.70;APROVADO POR NOTA
1;ECT2201;CÁLCULO II;3;2583622-8;46T12 (19/02/2018 - 07/07/2018);20180108189;1.40;REPROVADO
1;ECT2304;INTRODUÇÃO À FÍSICA CLÁSSICA II;2;1475328-8;35M56 (19/02/2018 - 07/07/2018);2012924394;1.20;REPROVADO POR MÉDIA E POR FALTAS
1;ECT2102;VETORES E GEOMETRIA ANALÍTICA;7;1912054-2;36M34 (19/02/2018 - 07/07/2018);20170183241;0.30;REPROVADO
1;ECT2301;CÁLCULO III;4;2141197-4;46N12 (19/02/2018 - 07/07/2018);2012008088;2.10;REPROVADO
1;ECT2104;QUÍMICA GERAL;01C;1481705-7,1255011-8;25M56  3T56 (19/02/2018 - 07/07/2018);20170183063;-;INDEFERIDO
1;ECT2416;EXPRESSÃO GRÁFICA;05B;1772123-9;2N1234 (19/02/2018 - 27/05/2018),  24T56 (28/05/2018 - 07/07/2018);2015083685;5.90;APROVADO POR NOTA
1;ECT2102;VETORES E GEOMETRIA ANALÍTICA;7;1912054-2;36M34 (19/02/2018 - 07/07/2018);20170031212;0.30;REPROVADO
1;MEC1508;DINÂMICA;1;1837132-1;46N12 (19/02/2018 - 07/07/2018);2013023516;1.20;REPROVADO POR MÉDIA E POR FALTAS
1;ECT2202;ÁLGEBRA LINEAR;4;2565098-1;46N34 (19/02/2018 - 07/07/2018);2014066705;6.90;APROVADO POR NOTA
1;ECT2415;EQUAÇÕES DIFERENCIAIS;2;4857669-9;35N12 (19/02/2018 - 07/07/2018);2015091239;2.70;REPROVADO
1;DCO1002;ENGENHARIA DE SOFTWARE;1;1422699-7;46N34;20150126257;9.20;APROVADO
1;ECT2301;CÁLCULO III;4;2141197-4;46N12 (19/02/2018 - 07/07/2018);2015092076;1.50;REPROVADO POR MÉDIA E POR FALTAS
1;ECT2303;LINGUAGEM DE PROGRAMAÇÃO;05D;1170845-1,4687943-1;7T12  35N12 (19/02/2018 - 07/07/2018);20180108189;3.10;REPROVADO
1;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;6;1319338-6;2N34 (19/02/2018 - 07/07/2018);20150126749;6.30;APROVADO POR NOTA
1;ECT2412;MECÂNICA DOS SÓLIDOS;3;1752508-1,2087565-9;35N12 (19/02/2018 - 07/07/2018);20150125680;2.60;REPROVADO
1;ECT2414;ELETRICIDADE APLICADA;02B;1658061-5;24T56 5T12 (19/02/2018 - 08/04/2018),  24T56 (09/04/2018 - 16/06/2018);2015093117;5.00;APROVADO POR NOTA
1;CIV1104;HIDROLOGIA;2;347560-5;35T34;2015014730;1.30;REPROVADO POR MÉDIA E POR FALTAS
1;ECT2104;QUÍMICA GERAL;06E;1255011-8,2275848-0;7M34  25N12 (19/02/2018 - 07/07/2018);20170030930;5.00;APROVADO POR NOTA
1;ECT2102;VETORES E GEOMETRIA ANALÍTICA;7;1912054-2;36M34 (19/02/2018 - 07/07/2018);20170183027;3.80;REPROVADO
1;ECT2412;MECÂNICA DOS SÓLIDOS;3;1752508-1,2087565-9;35N12 (19/02/2018 - 07/07/2018);2014097022;6.20;APROVADO POR NOTA
1;ECT2204;INTRODUÇÃO À FÍSICA CLÁSSICA I;6;1648476-4;35T56 (19/02/2018 - 07/07/2018);20180108189;0.10;REPROVADO
1;ECT2101;PRÉ-CÁLCULO;7;3550015-0;246T12 (19/03/2018 - 15/06/2018);2016013578;1.00;CANCELADO
1;ECT2101;PRÉ-CÁLCULO;7;3550015-0;246T12 (19/03/2018 - 15/06/2018);20170139243;3.00;REPROVADO
1;ECT2103;CÁLCULO I;7;1091102-4;2356M56 (30/04/2018 - 07/07/2018);20170137697;6.30;APROVADO POR NOTA
1;ECT2103;CÁLCULO I;7;1091102-4;2356M56 (30/04/2018 - 07/07/2018);20160132383;6.20;APROVADO POR NOTA
1;ECT2203;LÓGICA DE PROGRAMAÇÃO;01D;1763991-5,2459504-9;5M56  24T12 (19/02/2018 - 16/06/2018);20170115742;0.00;REPROVADO POR MÉDIA E POR FALTAS
1;ECT2415;EQUAÇÕES DIFERENCIAIS;1;1672787-0;24T56 6T3456 (30/04/2018 - 07/07/2018);2015016314;10.00;APROVADO
1;ECT2203;LÓGICA DE PROGRAMAÇÃO;03C;1434796-4,1943220-0;4M34  24T56 (19/02/2018 - 16/06/2018);20170138255;1.30;REPROVADO
1;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;4;2410576-9,1753896-5;46N34 (19/02/2018 - 07/07/2018);20170138498;-;INDEFERIDO
1;ECT2532;PRÁTICAS DE LEITURA E ESCRITA DE GÊNEROS ACADÊMICOS EM INGLÊS;1;1755308-5;4T3456 (19/02/2018 - 07/07/2018);2014066821;0.00;CANCELADO
1;CIN0038;METODOLOGIA DA PESQUISA I;1;3041643-6,1068030-8;2N12;20160108181;9.80;APROVADO
1;ECT2413;MECÂNICA DOS FLUIDOS;2;2391566-0;24T34 (19/02/2018 - 07/07/2018);2015017330;2.00;REPROVADO
1;ECT2102;VETORES E GEOMETRIA ANALÍTICA;7;1912054-2;36M34 (19/02/2018 - 07/07/2018);20170138273;5.10;APROVADO POR NOTA
1;ECT2301;CÁLCULO III;4;2141197-4;46N12 (19/02/2018 - 07/07/2018);20150126257;5.10;APROVADO POR NOTA
1;ECT2306;MEIO AMBIENTE E DESENVOLVIMENTO URBANO;1;1717461-1;24M56 (19/02/2018 - 07/07/2018);20170035712;8.10;APROVADO
1;ECT2202;ÁLGEBRA LINEAR;4;2565098-1;46N34 (19/02/2018 - 07/07/2018);2014097416;-;INDEFERIDO
1;ECT2503;POLÍTICA CIENTÍFICA E TECNOLÓGICA;1;1051570-6;3M3456 (19/02/2018 - 07/07/2018);2013020111;-;TRANCADO
1;ECT2202;ÁLGEBRA LINEAR;4;2565098-1;46N34 (19/02/2018 - 07/07/2018);20180108189;5.10;APROVADO POR NOTA
1;ECT2102;VETORES E GEOMETRIA ANALÍTICA;7;1912054-2;36M34 (19/02/2018 - 07/07/2018);20170139207;5.00;APROVADO POR NOTA
1;ECT2201;CÁLCULO II;2;2998751-4;46T34 (19/02/2018 - 07/07/2018);20170035338;6.50;APROVADO POR NOTA
1;ECT2102;VETORES E GEOMETRIA ANALÍTICA;7;1912054-2;36M34 (19/02/2018 - 07/07/2018);20170147272;5.00;APROVADO POR NOTA
1;ECT1566;GESTÃO DO CONHECIMENTO;1;1242299-3;24M34 (19/02/2018 - 07/07/2018);2016090183;0.50;CANCELADO
1;ECT2403;FÍSICA EXPERIMENTAL II;04A;1330358-1;4M456 (26/02/2018 - 02/06/2018);2015012772;8.30;APROVADO
1;ECT2412;MECÂNICA DOS SÓLIDOS;2;1752508-1;35T12 (19/02/2018 - 07/07/2018);20160001748;2.20;REPROVADO
1;ECT2203;LÓGICA DE PROGRAMAÇÃO;04B;2312423-9;3T56  35N34 (19/02/2018 - 16/06/2018);20160143369;1.60;REPROVADO
1;ECT2103;CÁLCULO I;7;1091102-4;2356M56 (30/04/2018 - 07/07/2018);20170030930;0.60;REPROVADO POR MÉDIA E POR FALTAS
1;ECT2301;CÁLCULO III;4;2141197-4;46N12 (19/02/2018 - 07/07/2018);2016015330;2.00;REPROVADO
1;ECT2413;MECÂNICA DOS FLUIDOS;3;2391566-0;46N12 (19/02/2018 - 07/07/2018);2015093117;0.20;REPROVADO
1;ECT1503;MATEMÁTICA FINANCEIRA;1;1753123-5;46T34 (19/02/2018 - 07/07/2018);2015091210;-;INDEFERIDO
1;ECT2301;CÁLCULO III;4;2141197-4;46N12 (19/02/2018 - 07/07/2018);2012927879;-;INDEFERIDO
1;ECT2102;VETORES E GEOMETRIA ANALÍTICA;7;1912054-2;36M34 (19/02/2018 - 07/07/2018);20170033914;4.60;REPROVADO
1;ECO1108;ECONOMIA CLASSICA;2;2420265-9;2M34 6M12;20160108181;2.50;REPROVADO
1;ECT2413;MECÂNICA DOS FLUIDOS;2;2391566-0;24T34 (19/02/2018 - 07/07/2018);2014077558;2.20;REPROVADO
1;ECT2403;FÍSICA EXPERIMENTAL II;09A;1801831-1;7M456 (26/02/2018 - 02/06/2018);2016013756;7.90;APROVADO
1;ECT2104;QUÍMICA GERAL;02E;1523912-0;25M56  5T12 (19/02/2018 - 07/07/2018);2016013578;0.70;CANCELADO
1;ECT2413;MECÂNICA DOS FLUIDOS;2;2391566-0;24T34 (19/02/2018 - 07/07/2018);20160001748;1.30;REPROVADO
1;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;2;1755308-5;2M34 (19/02/2018 - 07/07/2018);20170182997;6.50;APROVADO POR NOTA
1;ECT2401;COMPUTAÇÃO NUMÉRICA;03B;2757086-1,2614800-7;35N34 (19/02/2018 - 07/04/2018),  6T56  35N34 (08/04/2018 - 07/07/2018);2015011031;2.60;REPROVADO POR MÉDIA E POR FALTAS
1;ADM0069;NOÇÕES DE PESQUISA OPERACIONAL;1;3012227-1;2M34;2012917470;7.20;APROVADO
1;ECT2104;QUÍMICA GERAL;05C;1255011-8;7T56  25N34 (19/02/2018 - 07/07/2018);20170117881;-;CANCELADO
1;ECT2306;MEIO AMBIENTE E DESENVOLVIMENTO URBANO;4;1672409-9;24N34 (19/02/2018 - 07/07/2018);20170041110;5.70;APROVADO POR NOTA
1;ECT2403;FÍSICA EXPERIMENTAL II;04A;1330358-1;4M456 (26/02/2018 - 02/06/2018);2014077558;-;INDEFERIDO
1;ECT2306;MEIO AMBIENTE E DESENVOLVIMENTO URBANO;5;1672409-9;24N12 (19/02/2018 - 07/07/2018);2016016373;6.40;APROVADO POR NOTA
1;DIM0410;TREINAMENTO PARA COMPETICOES DE PROGRAMACAO;1;1988053-9,2929823-9,1845280-1;6T3456;2014097022;-;TRANCADO
1;ECT2306;MEIO AMBIENTE E DESENVOLVIMENTO URBANO;3;1615358-0;35M34 (19/02/2018 - 07/07/2018);20170139083;-;TRANCADO
1;ECT2207;PROBABILIDADE E ESTATÍSTICA;4;1914304-6;35N34 (19/02/2018 - 07/07/2018);2015013591;6.90;APROVADO POR NOTA
1;ECT2201;CÁLCULO II;2;2998751-4;46T34 (19/02/2018 - 07/07/2018);2012924394;0.00;REPROVADO POR MÉDIA E POR FALTAS
1;ECT2403;FÍSICA EXPERIMENTAL II;09A;1801831-1;7M456 (26/02/2018 - 02/06/2018);2016013157;7.00;APROVADO
1;ECT2416;EXPRESSÃO GRÁFICA;03A;1321426-0,2266607-1;35M12 (19/02/2018 - 27/05/2018), 35M12 (28/05/2018 - 07/07/2018);20170003414;-;INDEFERIDO
1;ECT2104;QUÍMICA GERAL;01C;1481705-7,1255011-8;25M56  3T56 (19/02/2018 - 07/07/2018);20170116169;4.40;REPROVADO
1;ECT2301;CÁLCULO III;4;2141197-4;46N12 (19/02/2018 - 07/07/2018);2016090808;5.00;APROVADO POR NOTA
1;ECT2301;CÁLCULO III;5;2141197-4;46N34 (19/02/2018 - 07/07/2018);20150139550;0.00;REPROVADO POR MÉDIA E POR FALTAS
1;MEC1608;MÁQUINAS DE FLUXO;1;349104-0;35T12 (19/02/2018 - 07/07/2018);2012917264;-;CANCELADO
1;ECT2412;MECÂNICA DOS SÓLIDOS;2;1752508-1;35T12 (19/02/2018 - 07/07/2018);2014097416;-;INDEFERIDO
1;ECT2103;CÁLCULO I;7;1091102-4;2356M56 (30/04/2018 - 07/07/2018);20160146191;5.70;APROVADO POR NOTA
1;ECT2104;QUÍMICA GERAL;01C;1481705-7,1255011-8;25M56  3T56 (19/02/2018 - 07/07/2018);20170138308;3.50;REPROVADO
1;ECT2104;QUÍMICA GERAL;01C;1255011-8,1481705-7;25M56  3T56 (19/02/2018 - 07/07/2018);2016020859;-;INDEFERIDO
1;ECT1503;MATEMÁTICA FINANCEIRA;1;1753123-5;46T34 (19/02/2018 - 07/07/2018);20170115804;4.00;REPROVADO
1;ECT2403;FÍSICA EXPERIMENTAL II;04A;1330358-1;4M456 (26/02/2018 - 02/06/2018);2014095968;7.70;APROVADO
1;ECT2203;LÓGICA DE PROGRAMAÇÃO;05B;2312423-9;3T56  35N12 (19/02/2018 - 16/06/2018);2015091210;0.00;CANCELADO
1;ECT2102;VETORES E GEOMETRIA ANALÍTICA;7;1912054-2;36M34 (19/02/2018 - 07/07/2018);2016090183;0.00;CANCELADO
1;ECT2301;CÁLCULO III;5;2141197-4;46N34 (19/02/2018 - 07/07/2018);20160000580;0.90;REPROVADO POR MÉDIA E POR FALTAS
1;MOR0070;BLOCO MORFOLOGICO;1;3005521-2,1667882-8,3492786-9,2318723-1;24N1234;2014080830;0.60;CANCELADO
1;ECT2203;LÓGICA DE PROGRAMAÇÃO;05B;2312423-9;3T56  35N12 (19/02/2018 - 16/06/2018);20160146191;-;INDEFERIDO
1;ECT2301;CÁLCULO III;5;2141197-4;46N34 (19/02/2018 - 07/07/2018);2010035933;0.30;REPROVADO POR MÉDIA E POR FALTAS
1;ECT2203;LÓGICA DE PROGRAMAÇÃO;02D;1943220-0,1434796-4;2M56  24T12 (19/02/2018 - 16/06/2018);2016090183;0.40;CANCELADO
1;MTR0302;ENGENHARIA DOS MATERIAIS EXPERIMENTAL;1;1938946-1,1883170-4,1639676-8;35T56;2014056979;5.00;REPROVADO POR NOTA
1;ECT2307;FÍSICA EXPERIMENTAL I;06A;2325464-7;5T456 (26/02/2018 - 02/06/2018);2016022791;6.30;APROVADO POR NOTA
1;ECT2207;PROBABILIDADE E ESTATÍSTICA;4;1914304-6;35N34 (19/02/2018 - 07/07/2018);20160108628;7.10;APROVADO
1;ECT2203;LÓGICA DE PROGRAMAÇÃO;02A;1434796-4,1943220-0;2M34  24T12 (19/02/2018 - 16/06/2018);20170135057;0.10;REPROVADO POR MÉDIA E POR FALTAS
1;ECT2203;LÓGICA DE PROGRAMAÇÃO;04C;2312423-9;7T12  35N34 (19/02/2018 - 16/06/2018);20170041433;1.70;REPROVADO
1;MTR0922;QUIMICA APLICADA PARA ENGENHARIA DE MATERIAIS;1;1883170-4;24T56;20150131800;8.60;APROVADO
1;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;04B;3057895-9;35N34 (19/02/2018 - 25/02/2018),  7T12  35N34 (26/02/2018 - 20/04/2018),  35N34 (21/04/2018 - 09/06/2018);2014089497;6.60;APROVADO POR NOTA
1;ECT1530;PRÁTICAS DE LEITURA E ESCRITA DE GÊNEROS ACADÊMICOS;1;1746024-9;24T56 (19/02/2018 - 07/07/2018);2013046510;8.90;APROVADO
1;ECT2301;CÁLCULO III;5;2141197-4;46N34 (19/02/2018 - 07/07/2018);2013063530;5.10;APROVADO POR NOTA
1;ECT2104;QUÍMICA GERAL;06B;1255011-8,2275848-0;7M34  25N12 (19/02/2018 - 07/07/2018);20170115420;0.80;REPROVADO POR MÉDIA E POR FALTAS
1;MTR0305;PROPRIEDADES FÍSICAS DOS MATERIAIS;1;1298936-5;24T12;2014056979;0.90;REPROVADO
1;ECT2102;VETORES E GEOMETRIA ANALÍTICA;7;1912054-2;36M34 (19/02/2018 - 07/07/2018);2015020756;5.20;APROVADO POR NOTA
1;ECT2104;QUÍMICA GERAL;06E;2275848-0,1255011-8;7M34  25N12 (19/02/2018 - 07/07/2018);2014097416;5.30;APROVADO POR NOTA
1;ECT2305;PRÁTICA DE LEITURA EM INGLÊS;4;1319338-6;2N12 (19/02/2018 - 07/07/2018);20170117845;6.80;APROVADO POR NOTA
1;ECT2306;MEIO AMBIENTE E DESENVOLVIMENTO URBANO;5;1672409-9;24N12 (19/02/2018 - 07/07/2018);2015091210;1.50;CANCELADO
1;ECT2102;VETORES E GEOMETRIA ANALÍTICA;7;1912054-2;36M34 (19/02/2018 - 07/07/2018);20170045290;6.20;APROVADO POR NOTA
1;CIV1205;QUALIDADE DA ÁGUA;1;2326351-4;36M34;2015014730;4.20;REPROVADO
1;MEC1208;INTRODUCAO À ENGENHARIA AERONÁUTICA;1;1338331-2;24N12 (19/02/2018 - 07/07/2018);2012924394;-;INDEFERIDO
1;ECT2102;VETORES E GEOMETRIA ANALÍTICA;7;1912054-2;36M34 (19/02/2018 - 07/07/2018);20170030930;1.30;REPROVADO
1;ECT1503;MATEMÁTICA FINANCEIRA;1;1753123-5;46T34 (19/02/2018 - 07/07/2018);20170138308;-;INDEFERIDO
1;ECT2104;QUÍMICA GERAL;04D;2276334-3;7T12  25N34 (19/02/2018 - 07/07/2018);20170138086;1.00;CANCELADO
1;ECT2306;MEIO AMBIENTE E DESENVOLVIMENTO URBANO;3;1615358-0;35M34 (19/02/2018 - 07/07/2018);20170095210;5.00;APROVADO POR NOTA
1;ICE1037;INTRODUÇÃO À NEUROCIÊNCIA;1;1728817-9;24M234 (19/02/2018 - 28/03/2018);20150121690;7.10;APROVADO
1;ECT2203;LÓGICA DE PROGRAMAÇÃO;05B;2312423-9;3T56  35N12 (19/02/2018 - 16/06/2018);2015092915;-;INDEFERIDO
1;MTR0303;NANOMATERIAIS;1;1883170-4;24T34;2013046510;-;TRANCADO
1;ECT2205;PRÁTICAS DE LEITURA E ESCRITA II;2;3030343-7;2T34 (19/02/2018 - 07/07/2018);20170043017;6.40;APROVADO POR NOTA
1;DCA0414;INTRODUCAO A ROBOTICA;1;1242315-9;35M12;2013073302;-;TRANCADO
1;ECT2301;CÁLCULO III;1;2352793-7;46M34 (19/02/2018 - 07/07/2018);20150126810;0.00;REPROVADO
1;ECT2103;CÁLCULO I;7;1091102-4;2356M56 (30/04/2018 - 07/07/2018);20170138086;0.20;CANCELADO
1;DEF0054;METODOLOGIA DO ATLETISMO;1;347732-2;35T56;2013081485;7.30;APROVADO
1;ICE1012;HISTÓRIA DA NEUROCIÊNCIA;1;1728817-9;6M34 (23/02/2018 - 29/06/2018);20150121690;8.00;APROVADO
1;ECT2302;METODOLOGIA CIENTÍFICA E TECNOLÓGICA;5;1242299-3;2N34 (19/02/2018 - 07/07/2018);20170043017;7.40;APROVADO
1;DCA0105;TEORIA DE CIRCUITOS;2;1205246-1;35T34;2015017590;6.10;APROVADO POR NOTA
1;ICE1001;NEUROBIOLOGIA CELULAR;1;1698305-1,2183828-5;24M234 (16/04/2018 - 04/07/2018);20150121690;4.80;REPROVADO
1;ECT2103;CÁLCULO I;7;1091102-4;2356M56 (30/04/2018 - 07/07/2018);20170138184;1.90;REPROVADO POR MÉDIA E POR FALTAS
1;ECT2206;GESTÃO E ECONOMIA DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;3;2410576-9,1753896-5;24T34 (19/02/2018 - 07/07/2018);20170003432;-;CANCELADO
1;ECT2416;EXPRESSÃO GRÁFICA;01B;1321426-0,1772123-9;35M56 (19/02/2018 - 27/05/2018),  35T56 (28/05/2018 - 07/07/2018);20150126195;5.60;APROVADO POR NOTA
1;ECT1503;MATEMÁTICA FINANCEIRA;1;1753123-5;46T34 (19/02/2018 - 07/07/2018);2015020756;6.00;APROVADO POR NOTA
1;ECT2401;COMPUTAÇÃO NUMÉRICA;03D;3051115-3,2757086-1,1159567-3,2254759-4;35N34 (19/02/2018 - 07/04/2018), 7M34  35N34 (08/04/2018 - 07/07/2018);20160000580;0.80;REPROVADO POR MÉDIA E POR FALTAS
1;MTR0303;NANOMATERIAIS;1;1883170-4;24T34;2014066705;3.70;REPROVADO
1;ECT2512;FUNDAMENTOS DE PROPRIEDADE INTELECTUAL E TRANSFERÊNCIA DE TECNOLOGIA;1;1753896-5,2410576-9;35T34 (19/02/2018 - 07/07/2018);2014056567;8.60;APROVADO
1;ECT2103;CÁLCULO I;7;1091102-4;2356M56 (30/04/2018 - 07/07/2018);20160159144;6.10;APROVADO POR NOTA
1;ECT2102;VETORES E GEOMETRIA ANALÍTICA;7;1912054-2;36M34 (19/02/2018 - 07/07/2018);20160146208;5.00;APROVADO POR NOTA
1;ECT2102;VETORES E GEOMETRIA ANALÍTICA;7;1912054-2;36M34 (19/02/2018 - 07/07/2018);20160159144;6.10;APROVADO POR NOTA
1;ECT2203;LÓGICA DE PROGRAMAÇÃO;02C;1943220-0,1434796-4;2M56  24T12 (19/02/2018 - 16/06/2018);20160130880;-;INDEFERIDO
1;DEF0650;ATIVIDADE FISICA, SAUDE E QUALIDADE DE VIDA;4;350621-7;35M34;2012924394;9.80;APROVADO
1;ECT2512;FUNDAMENTOS DE PROPRIEDADE INTELECTUAL E TRANSFERÊNCIA DE TECNOLOGIA;1;1753896-5,2410576-9;35T34 (19/02/2018 - 07/07/2018);2014066705;-;INDEFERIDO
1;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;02A;3057895-9,1718775-5;24T12 (19/02/2018 - 25/02/2018), 4M34  24T12 (26/02/2018 - 20/04/2018),  24T12 (21/04/2018 - 09/06/2018);20170149099;-;CANCELADO
1;ECT2102;VETORES E GEOMETRIA ANALÍTICA;7;1912054-2;36M34 (19/02/2018 - 07/07/2018);20170037898;5.00;APROVADO POR NOTA
1;ECT2411;CIÊNCIA E TECNOLOGIA DOS MATERIAIS;03C;2254759-4,3057895-9;24T56 (19/02/2018 - 25/02/2018), 6M34  24T56 (26/02/2018 - 20/04/2018),  24T56 (21/04/2018 - 09/06/2018);2015095354;0.20;CANCELADO
1;ECT2103;CÁLCULO I;7;1091102-4;2356M56 (30/04/2018 - 07/07/2018);20170033173;5.30;APROVADO POR NOTA
