,idTurma,ano,descricaoTurma,matricula,idAluno
729,5b8037188d6212588658e570,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 01A,20180033838,5b7b00f09513a60408ac2c10
730,5b8037188d6212588658e570,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 01A,20180031252,5b7b01129513a60408ac2c15
731,5b8037188d6212588658e570,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 01A,20180030237,5b7b00e69513a60408ac2c0e
732,5b8037188d6212588658e570,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 01A,20180128029,5b7b013b9513a60408ac2c19
733,5b8037188d6212588658e570,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 01A,20180107501,5b7964ce9513a60408ac2b1c
734,5b8037188d6212588658e570,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 01A,20180032750,5b7afded9513a60408ac2c01
735,5b8037188d6212588658e570,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 01A,20180043736,5b7b01139513a60408ac2c16
736,5b8037188d6212588658e570,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 01A,20150126140,
737,5b8037188d6212588658e570,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 01A,20180030451,5b7b013a9513a60408ac2c18
738,5b8037188d6212588658e570,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 01A,20180038816,5b7aff3c9513a60408ac2c07
739,5b8037188d6212588658e570,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 01A,20170183232,5b83f48f9513a60408ac3bfe
740,5b8037188d6212588658e570,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 01A,20160158049,
741,5ba99055463cb731d4510cba,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02A,20180040091,5b7c571a9513a60408ac2eae
742,5ba99055463cb731d4510cba,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02A,20180002288,5b7c57eb9513a60408ac2eb7
743,5ba99055463cb731d4510cba,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02A,20180109364,5b7c5c5e9513a60408ac2eff
744,5ba99055463cb731d4510cba,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02A,20180129287,5b858e839513a60408ac41a3
745,5ba99055463cb731d4510cba,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02A,20170138139,5b69e0e39513a60408ac249c
746,5ba99055463cb731d4510cba,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02A,20180032993,5b7c58149513a60408ac2ebb
747,5ba99055463cb731d4510cba,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02A,20180030999,5b858ebf9513a60408ac41a5
748,5ba99055463cb731d4510cba,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02A,20180033239,5b7c57dc9513a60408ac2eb4
749,5ba99055463cb731d4510cba,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02A,20180030774,5b7c57c99513a60408ac2eb2
750,5ba99055463cb731d4510cba,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02A,20170115582,5b7c57c39513a60408ac2eb0
751,5ba99055463cb731d4510cba,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02A,20180128083,5b858f109513a60408ac41a6
752,5ba99055463cb731d4510cba,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02A,20180129026,5b7c58019513a60408ac2eb9
753,5ba99055463cb731d4510cba,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02A,20180033776,5b7c57e99513a60408ac2eb6
754,5ba99055463cb731d4510cba,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02A,20180031270,5b7c57e19513a60408ac2eb5
755,5ba99055463cb731d4510cba,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02A,20180105623,5b7c57b29513a60408ac2eaf
756,5ba99055463cb731d4510cba,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02A,20180033417,5b7c58349513a60408ac2ebd
757,5ba99055463cb731d4510cba,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02A,20180029835,5b858e769513a60408ac419c
758,5ba99055463cb731d4510cba,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02A,20180032492,5b7c58c99513a60408ac2ec6
759,5ba9947f463cb731d4510cda,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02B,20180030470,5b7c6d939513a60408ac2ff6
760,5ba9947f463cb731d4510cda,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02B,20180030756,5b7c61ed9513a60408ac2f7f
761,5ba9947f463cb731d4510cda,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02B,20180030738,5b74aa429513a60408ac2805
762,5ba9947f463cb731d4510cda,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02B,20180035770,5b7c57cc9513a60408ac2eb3
763,5ba9947f463cb731d4510cda,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02B,20180030513,5b7c64849513a60408ac2f90
764,5ba9947f463cb731d4510cda,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02B,20170139557,5b7c585b9513a60408ac2ebf
765,5ba9947f463cb731d4510cda,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02B,20180034737,5b7c57c59513a60408ac2eb1
766,5ba9947f463cb731d4510cda,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02B,20170032775,
767,5ba9947f463cb731d4510cda,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02B,20180148442,5b7c6d629513a60408ac2ff5
768,5ba9947f463cb731d4510cda,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02B,20170043231,5b7c64869513a60408ac2f91
769,5ba9947f463cb731d4510cda,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02B,20170139440,5c8110bb23798d040d026d35
770,5ca4b75db50b333d9c9163d9,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02A,20170139440,5c8110bb23798d040d026d35
771,5ba9947f463cb731d4510cda,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02B,20180035458,5b7c64799513a60408ac2f8f
772,5ba9947f463cb731d4510cda,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02B,20180031154,5b7c64969513a60408ac2f92
773,5ba9947f463cb731d4510cda,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02B,20180030952,5b7c65139513a60408ac2f9c
774,5ba9947f463cb731d4510cda,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02B,20170133651,
775,5ba9947f463cb731d4510cda,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02B,20180036150,5b8ecdcf9513a60408ac54e1
776,5ba9947f463cb731d4510cda,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02B,20180030854,5b85aea29513a60408ac44b3
777,5ba9947f463cb731d4510cda,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02B,20170138451,5b7c58259513a60408ac2ebc
778,5ba9947f463cb731d4510cda,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02B,20170183063,5b7c624d9513a60408ac2f85
779,5ba9947f463cb731d4510cda,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02B,20180030012,
780,5ba9947f463cb731d4510cda,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02B,20180108527,5b7c646d9513a60408ac2f8e
781,5ba995ce463cb731d4510cdb,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02C,20180042597,5b7c719b9513a60408ac3027
782,5ba995ce463cb731d4510cdb,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02C,20180029890,
783,5ba995ce463cb731d4510cdb,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02C,20180089771,5b85a98f9513a60408ac445d
784,5ba995ce463cb731d4510cdb,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02C,20180033936,
785,5ba995ce463cb731d4510cdb,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02C,20170035552,5b7c6f4b9513a60408ac3012
786,5ba995ce463cb731d4510cdb,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02C,20180032358,5b7c6ecf9513a60408ac3008
787,5ba995ce463cb731d4510cdb,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02C,20170036157,5b7c6fda9513a60408ac3014
788,5ba995ce463cb731d4510cdb,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02C,20180035430,5b7c6f419513a60408ac300f
789,5ba995ce463cb731d4510cdb,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02C,20180032895,5b7c58069513a60408ac2eba
790,5ba995ce463cb731d4510cdb,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02C,20180031950,5baa91cf4698a230b8c00d73
791,5ba995ce463cb731d4510cdb,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02C,20180089350,5b7c6f459513a60408ac3011
792,5ba995ce463cb731d4510cdb,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02C,20170043456,5b7c6f769513a60408ac3013
793,5ba995ce463cb731d4510cdb,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02C,20180041375,5b85ace09513a60408ac4485
794,5ba995ce463cb731d4510cdb,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02C,20180032812,5b7c6f089513a60408ac3009
795,5ba995ce463cb731d4510cdb,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02C,20180040538,5b7c58009513a60408ac2eb8
796,5ba995ce463cb731d4510cdb,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02C,20180038137,5baa92f54698a230b8c00d83
797,5ba995ce463cb731d4510cdb,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02C,20180031575,5b7c74349513a60408ac3051
798,5ba995ce463cb731d4510cdb,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02C,20180039537,5b7c6f2c9513a60408ac300d
799,5ba995ce463cb731d4510cdb,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02C,20180108142,5b7c6f3d9513a60408ac300e
800,5ca4b90cb50b333d9c9163de,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02C,20180108142,5b7c6f3d9513a60408ac300e
801,5ba9a020463cb731d4510d0e,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02D,20170033173,5ba15f114698a230b8bfe5aa
802,5ba9a020463cb731d4510d0e,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02D,20180134821,5b87f2e99513a60408ac4edc
803,5ba9a020463cb731d4510d0e,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02D,20180088175,5bb3ca7e4698a230b8c02d70
804,5ba9a020463cb731d4510d0e,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02D,20180033613,5b76f47e9513a60408ac2aa7
805,5ba9a020463cb731d4510d0e,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02D,20170030592,5ba158bd4698a230b8bfe565
806,5ba9a020463cb731d4510d0e,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02D,20170116445,5b7c79439513a60408ac3082
807,5ba9a020463cb731d4510d0e,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02D,20180031350,5c6c0d4f6551910408991076
808,5ba9a020463cb731d4510d0e,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02D,20170183279,5b7c6f439513a60408ac3010
809,5ba9a020463cb731d4510d0e,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02D,20180035832,5b8ee7aa9513a60408ac564c
810,5ba9a020463cb731d4510d0e,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02D,20150126776,5bb3cdc44698a230b8c02d71
811,5ba9a020463cb731d4510d0e,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02D,20160143832,5b7c7c2c9513a60408ac30aa
812,5ba9a020463cb731d4510d0e,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02D,20160107685,
813,5ba9a020463cb731d4510d0e,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02D,20180038413,5b7c793b9513a60408ac3081
814,5ba9a020463cb731d4510d0e,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02D,20180040190,5b7c6ecb9513a60408ac3007
815,5ba9a020463cb731d4510d0e,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 02D,20180036830,5b7c7b129513a60408ac30a0
816,5bb02ba3651f042bb5d58252,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 01B,2016013193,5b7b01aa9513a60408ac2c24
817,5bb02ba3651f042bb5d58252,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 01B,20180034138,5b7b035a9513a60408ac2c25
818,5bb02ba3651f042bb5d58252,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 01B,20180043093,5bbdd0eca2b8b504032f76cc
819,5bb02ba3651f042bb5d58252,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 01B,20180036277,5b7b01029513a60408ac2c14
820,5bb02ba3651f042bb5d58252,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 01B,20180037292,5b8694c39513a60408ac472d
821,5bb02ba3651f042bb5d58252,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 01B,20170138264,5b7b013d9513a60408ac2c1a
822,5bb02ba3651f042bb5d58252,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 01B,20180031510,5b7a09ef9513a60408ac2bad
823,5bb02ba3651f042bb5d58252,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 01B,20180038039,5b843ab49513a60408ac3c92
824,5bb02bf8651f042bb5d58257,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 01C,20180032536,5b7b1d409513a60408ac2d11
825,5bb02bf8651f042bb5d58257,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 01C,20180042677,5b73a57d9513a60408ac25c2
826,5bb02bf8651f042bb5d58257,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 01C,20180034639,5b8457ae9513a60408ac3f07
827,5ca4b931b50b333d9c9163df,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02D,20180034639,5b8457ae9513a60408ac3f07
828,5bb02bf8651f042bb5d58257,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 01C,20180043010,5b7b1d4f9513a60408ac2d14
829,5bb02bf8651f042bb5d58257,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 01C,20180032250,5b7b1d7a9513a60408ac2d1b
830,5bb02bf8651f042bb5d58257,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 01C,20180034970,5b7b1db39513a60408ac2d1e
831,5bb02bf8651f042bb5d58257,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 01C,2015017714,
832,5bb02bf8651f042bb5d58257,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 01C,20170139163,
833,5bb02bf8651f042bb5d58257,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 01C,20180031477,5b7b1d1d9513a60408ac2d0f
834,5bb02bf8651f042bb5d58257,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 01C,20180089038,5b7b1d8b9513a60408ac2d1d
835,5bb02bf8651f042bb5d58257,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 01C,20180030139,5b7b1d389513a60408ac2d10
836,5bb02bf8651f042bb5d58257,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 01C,20180031691,5b7b1d779513a60408ac2d1a
837,5ca4b75db50b333d9c9163d9,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02A,20180031691,5b7b1d779513a60408ac2d1a
838,5bb02c38651f042bb5d5825b,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 01D,20180149047,5b96d69a9513a60408ac6207
839,5bb02c38651f042bb5d5825b,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 01D,20180093470,
840,5bb02c38651f042bb5d5825b,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 01D,20180034450,5b7b1d439513a60408ac2d12
841,5bb02c38651f042bb5d5825b,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 01D,20170184679,5b738ec59513a60408ac25c1
842,5bb02c38651f042bb5d5825b,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 01D,20170117602,
843,5bb02c38651f042bb5d5825b,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 01D,20180034595,5b7b1f4f9513a60408ac2d21
844,5bb02c38651f042bb5d5825b,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 01D,20180109560,5b7b1d449513a60408ac2d13
845,5bb02c38651f042bb5d5825b,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 01D,20180109847,5b7b1d039513a60408ac2d0d
846,5bb02c38651f042bb5d5825b,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 01D,20180107566,5b7aa1459513a60408ac2bcd
847,5bb02c38651f042bb5d5825b,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 01D,20150127700,
848,5bb02c38651f042bb5d5825b,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 01D,20180032732,5b7af3ea9513a60408ac2bf1
849,5bb02c38651f042bb5d5825b,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 01D,20180035897,5b7b1d6b9513a60408ac2d17
850,5bb02c38651f042bb5d5825b,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 01D,20180037372,5b7b1d6d9513a60408ac2d18
851,5bb02c38651f042bb5d5825b,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 01D,20180029853,5b7aea279513a60408ac2bf0
852,5bb02c38651f042bb5d5825b,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 01D,20180106685,5b7b1d569513a60408ac2d16
853,5bb02c38651f042bb5d5825b,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 01D,20180089397,5b7b1f899513a60408ac2d22
854,5bb02c38651f042bb5d5825b,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 01D,20170137991,5b7b1d709513a60408ac2d19
855,5ca4b90cb50b333d9c9163de,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02C,20170137991,5b7b1d709513a60408ac2d19
856,5bb02c38651f042bb5d5825b,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 01D,20180109444,5b7b1d059513a60408ac2d0e
857,5bb02c38651f042bb5d5825b,2018.2,LÓGICA DE PROGRAMAÇÃO - Turma 01D,20180094913,5b7b1d529513a60408ac2d15
858,5ca4b75db50b333d9c9163d9,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02A,20180156598,5ca7898e5fdecb040bb85b45
859,5ca4b75db50b333d9c9163d9,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02A,20190073111,
860,5ca4b75db50b333d9c9163d9,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02A,20190002924,5c938f5023798d040d0282c2
861,5ca4b75db50b333d9c9163d9,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02A,20180146214,5c9cc4945fdecb040bb839a5
862,5ca4b75db50b333d9c9163d9,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02A,20170118501,5c77e0ff7776520411e9afcc
863,5ca4b75db50b333d9c9163d9,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02A,20180107047,
864,5ca4b75db50b333d9c9163d9,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02A,20170138522,5c6eee4a5dfd5a0403247b5b
865,5ca4b75db50b333d9c9163d9,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02A,2016013578,
866,5ca4b75db50b333d9c9163d9,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02A,20180038093,5ca5f2d45fdecb040bb85660
867,5ca4b75db50b333d9c9163d9,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02A,20180089118,5c810ea023798d040d026d2b
868,5ca4b75db50b333d9c9163d9,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02A,20180156560,5c6eb5f16551910408991088
869,5ca4b75db50b333d9c9163d9,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02A,20180043351,5c6ed79a5dfd5a0403247b52
870,5ca4b8ebb50b333d9c9163dd,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02B,20180033954,
871,5ca4b8ebb50b333d9c9163dd,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02B,20160143681,
872,5ca4b8ebb50b333d9c9163dd,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02B,20180107600,5c77e1697776520411e9afcd
873,5ca4b8ebb50b333d9c9163dd,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02B,20180106308,5c77e0c27776520411e9afcb
874,5ca4b8ebb50b333d9c9163dd,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02B,20180031655,5c8a414d23798d040d02748a
875,5ca4b8ebb50b333d9c9163dd,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02B,20180135168,5c77e0b17776520411e9afca
876,5ca4b90cb50b333d9c9163de,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02C,20180109168,5c8128fe23798d040d026d59
877,5ca4b90cb50b333d9c9163de,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02C,20180030255,5c6ebee05dfd5a0403247b4c
878,5ca4b90cb50b333d9c9163de,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02C,20180105982,5c9397be23798d040d0282f9
879,5ca4b90cb50b333d9c9163de,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02C,20180136343,5ca0f4925fdecb040bb84266
880,5ca4b90cb50b333d9c9163de,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02C,20180037677,
881,5ca4b90cb50b333d9c9163de,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02C,20180087973,5c77f8f17776520411e9b011
882,5ca4b90cb50b333d9c9163de,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02C,20180129760,5c70404bd8ae9804057af173
883,5ca4b90cb50b333d9c9163de,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02C,20180129527,5c9ec7725fdecb040bb83dd9
884,5ca4b90cb50b333d9c9163de,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02C,20170117540,5c93ad5e23798d040d028356
885,5ca4b90cb50b333d9c9163de,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02C,20180136399,
886,5ca4b90cb50b333d9c9163de,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02C,20180043950,5c81298423798d040d026d5b
887,5ca4b90cb50b333d9c9163de,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02C,20180136503,5c6eca8b5dfd5a0403247b4f
888,5ca4b90cb50b333d9c9163de,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02C,20180135257,5c77f5de7776520411e9aff5
889,5ca4b90cb50b333d9c9163de,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02C,20170137703,
890,5ca4b90cb50b333d9c9163de,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02C,20180032616,5ca513c15fdecb040bb8547b
891,5ca4b90cb50b333d9c9163de,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02C,20180035378,5ca2b8ed5fdecb040bb84825
892,5ca4b90cb50b333d9c9163de,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02C,20180030818,5c8133f823798d040d026d8c
893,5ca4b90cb50b333d9c9163de,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02C,20170116169,5c8129c323798d040d026d5c
894,5ca4b90cb50b333d9c9163de,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02C,20180034610,5c6ebefa5dfd5a0403247b4d
895,5ca4b90cb50b333d9c9163de,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02C,20180039653,5c812b2023798d040d026d62
896,5ca4b90cb50b333d9c9163de,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02C,20170138184,5c6ebf575dfd5a0403247b4e
897,5ca4b90cb50b333d9c9163de,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02C,20180044170,5c77fa897776520411e9b01c
898,5ca4b90cb50b333d9c9163de,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02C,20180034791,5ca550415fdecb040bb8552d
899,5ca4b931b50b333d9c9163df,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02D,20180032634,5c7c29ea23798d040d026b37
900,5ca4b931b50b333d9c9163df,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02D,20180106700,5c77f7ed7776520411e9affd
901,5ca4b931b50b333d9c9163df,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02D,20180136334,5c77f6227776520411e9aff6
902,5ca4b931b50b333d9c9163df,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02D,20190078833,5c78145f7776520411e9b037
903,5ca4b931b50b333d9c9163df,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02D,20180156640,5caf46715fdecb040bb875f2
904,5ca4b931b50b333d9c9163df,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02D,20180135050,5c77f8ff7776520411e9b012
905,5ca4b931b50b333d9c9163df,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02D,20180107762,5c8a5e8f23798d040d0275b7
906,5ca4b931b50b333d9c9163df,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02D,20160147484,5c77f6c37776520411e9aff7
907,5ca4b931b50b333d9c9163df,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02D,20180156687,5c77f7017776520411e9aff8
908,5ca4b931b50b333d9c9163df,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02D,20170037430,5c8a915023798d040d0276f6
909,5ca4b931b50b333d9c9163df,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02D,20180038450,5c77feb27776520411e9b02d
910,5ca4b931b50b333d9c9163df,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02D,20170118468,5cad56e65fdecb040bb86c72
911,5ca4b931b50b333d9c9163df,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02D,20180041393,5c77f8317776520411e9affe
912,5ca4b931b50b333d9c9163df,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02D,20180146250,5c77f58d7776520411e9aff4
913,5ca4b931b50b333d9c9163df,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02D,20180135702,5caf4a325fdecb040bb87604
914,5ca4b931b50b333d9c9163df,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 02D,20180109524,5c8a5f1d23798d040d0275bb
915,5ca4ca08b50b333d9c9163fa,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01A,20180110089,5c7538997776520411e9ad23
916,5ca4ca08b50b333d9c9163fa,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01A,20180135720,5c90d91123798d040d027adb
917,5ca4ca08b50b333d9c9163fa,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01A,20180134723,5c7538907776520411e9ad21
918,5ca4ca08b50b333d9c9163fa,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01A,20180036894,5c7538f47776520411e9ad38
919,5ca4ca08b50b333d9c9163fa,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01A,20180134812,5c90e20423798d040d027b69
920,5ca4ca08b50b333d9c9163fa,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01A,20180135435,5c7538a37776520411e9ad24
921,5ca4ca08b50b333d9c9163fa,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01A,20180038736,5c7538967776520411e9ad22
922,5ca4ca08b50b333d9c9163fa,2019.1,LÓGICA DE PROGRAMAÇÃO - Turma 01A,20180134840,5c753e217776520411e9ada6
