,matricula,media,min,max,QuantDisciCursadas,quantAprovado,quantReprovado,carga_total,ano,AnoIngresso,AnosMatriculado,codigo,situacao
6320,2016021711,7.92857142857143,5.7,10.0,7,7.0,0.0,420,2017.1,2016.0,1,ECT2402,REPROVADO
6321,2016021711,7.92857142857143,5.7,10.0,7,7.0,0.0,420,2017.1,2016.0,1,ECT2412,REPROVADO
6322,2016021711,7.92857142857143,5.7,10.0,7,7.0,0.0,420,2017.1,2016.0,1,ECT2401,APROVADO
6323,2016021711,7.92857142857143,5.7,10.0,7,7.0,0.0,420,2017.1,2016.0,1,ECT2403,APROVADO
6324,2016021892,5.928571428571429,3.0,9.2,7,5.0,2.0,390,2017.1,2016.0,1,ECT2202,APROVADO
6325,2016021892,5.928571428571429,3.0,9.2,7,5.0,2.0,390,2017.1,2016.0,1,ECT2201,REPROVADO
6326,2016021892,5.928571428571429,3.0,9.2,7,5.0,2.0,390,2017.1,2016.0,1,ECT2411,REPROVADO
6327,2016021892,5.928571428571429,3.0,9.2,7,5.0,2.0,390,2017.1,2016.0,1,ECT2302,APROVADO
6328,2016021892,5.928571428571429,3.0,9.2,7,5.0,2.0,390,2017.1,2016.0,1,ECT2416,APROVADO
6329,2016021918,6.8500000000000005,5.0,9.4,6,6.0,0.0,360,2017.1,2016.0,1,ECT2304,APROVADO
6330,2016021918,6.8500000000000005,5.0,9.4,6,6.0,0.0,360,2017.1,2016.0,1,ECT2307,APROVADO
6331,2016021918,6.8500000000000005,5.0,9.4,6,6.0,0.0,360,2017.1,2016.0,1,ECT2412,REPROVADO
6332,2016021918,6.8500000000000005,5.0,9.4,6,6.0,0.0,360,2017.1,2016.0,1,ECT2401,APROVADO
6333,2016021918,6.8500000000000005,5.0,9.4,6,6.0,0.0,360,2017.1,2016.0,1,ECT2207,REPROVADO
6334,2016021918,6.8500000000000005,5.0,9.4,6,6.0,0.0,360,2017.1,2016.0,1,ECT2301,REPROVADO
6335,2016021936,7.799999999999999,5.3,9.2,7,7.0,0.0,360,2017.1,2016.0,1,ECT2402,APROVADO
6336,2016021936,7.799999999999999,5.3,9.2,7,7.0,0.0,360,2017.1,2016.0,1,ECT2416,APROVADO
6337,2016021936,7.799999999999999,5.3,9.2,7,7.0,0.0,360,2017.1,2016.0,1,ECT2401,APROVADO
6338,2016021936,7.799999999999999,5.3,9.2,7,7.0,0.0,360,2017.1,2016.0,1,ECT2412,REPROVADO
6339,2016021936,7.799999999999999,5.3,9.2,7,7.0,0.0,360,2017.1,2016.0,1,ECT2403,APROVADO
6340,2016021954,5.959999999999999,3.2,8.7,5,4.0,1.0,300,2017.1,2016.0,1,ECT2202,APROVADO
6341,2016021954,5.959999999999999,3.2,8.7,5,4.0,1.0,300,2017.1,2016.0,1,ECT2207,APROVADO
6342,2016021954,5.959999999999999,3.2,8.7,5,4.0,1.0,300,2017.1,2016.0,1,ECT2201,REPROVADO
6343,2016021954,5.959999999999999,3.2,8.7,5,4.0,1.0,300,2017.1,2016.0,1,ECT2307,APROVADO
6344,2016021954,5.959999999999999,3.2,8.7,5,4.0,1.0,300,2017.1,2016.0,1,ECT2304,REPROVADO
6345,2016021954,5.959999999999999,3.2,8.7,5,4.0,1.0,300,2017.1,2016.0,1,ECT2416,APROVADO
6346,2016021972,5.58,0.1,8.5,5,4.0,1.0,315,2017.1,2016.0,1,ECT2202,APROVADO
6347,2016021972,5.58,0.1,8.5,5,4.0,1.0,315,2017.1,2016.0,1,ECT2207,REPROVADO
6348,2016021972,5.58,0.1,8.5,5,4.0,1.0,315,2017.1,2016.0,1,ECT2416,APROVADO
6349,2016021972,5.58,0.1,8.5,5,4.0,1.0,315,2017.1,2016.0,1,ECT2201,APROVADO
6350,2016021972,5.58,0.1,8.5,5,4.0,1.0,315,2017.1,2016.0,1,ECT2204,APROVADO
6351,2016021972,5.58,0.1,8.5,5,4.0,1.0,315,2017.1,2016.0,1,ECT2411,APROVADO
6352,2016021990,4.7714285714285705,1.4,8.7,7,4.0,3.0,405,2017.1,2016.0,1,ECT2302,REPROVADO
6353,2016021990,4.7714285714285705,1.4,8.7,7,4.0,3.0,405,2017.1,2016.0,1,ECT2201,APROVADO
6354,2016021990,4.7714285714285705,1.4,8.7,7,4.0,3.0,405,2017.1,2016.0,1,ECT2305,APROVADO
6355,2016021990,4.7714285714285705,1.4,8.7,7,4.0,3.0,405,2017.1,2016.0,1,ECT2303,REPROVADO
6356,2016021990,4.7714285714285705,1.4,8.7,7,4.0,3.0,405,2017.1,2016.0,1,ECT2307,APROVADO
6357,2016021990,4.7714285714285705,1.4,8.7,7,4.0,3.0,405,2017.1,2016.0,1,ECT2304,REPROVADO
6358,2016022076,5.8,4.2,6.7,6,5.0,1.0,330,2017.1,2016.0,1,ECT2204,APROVADO
6359,2016022076,5.8,4.2,6.7,6,5.0,1.0,330,2017.1,2016.0,1,ECT2303,APROVADO
6360,2016022076,5.8,4.2,6.7,6,5.0,1.0,330,2017.1,2016.0,1,ECT2301,APROVADO
6361,2016022076,5.8,4.2,6.7,6,5.0,1.0,330,2017.1,2016.0,1,ECT2302,APROVADO
6362,2016022076,5.8,4.2,6.7,6,5.0,1.0,330,2017.1,2016.0,1,ECT2306,APROVADO
6363,2016022076,5.8,4.2,6.7,6,5.0,1.0,330,2017.1,2016.0,1,ECT2416,APROVADO
6364,2016022110,3.516666666666667,2.3,5.0,6,2.0,4.0,375,2017.1,2016.0,1,ECT2305,APROVADO
6366,2016022110,3.516666666666667,2.3,5.0,6,2.0,4.0,375,2017.1,2016.0,1,ECT2306,APROVADO
6367,2016022110,3.516666666666667,2.3,5.0,6,2.0,4.0,375,2017.1,2016.0,1,ECT2302,APROVADO
6368,2016022156,7.75,6.0,9.5,2,2.0,0.0,60,2017.1,2016.0,1,ECT2411,REPROVADO
6370,2016022254,5.0875,1.6,7.7,8,5.0,3.0,450,2017.1,2016.0,1,ECT2416,APROVADO
6371,2016022254,5.0875,1.6,7.7,8,5.0,3.0,450,2017.1,2016.0,1,ECT2201,REPROVADO
6373,2016022254,5.0875,1.6,7.7,8,5.0,3.0,450,2017.1,2016.0,1,ECT2202,REPROVADO
6374,2016022254,5.0875,1.6,7.7,8,5.0,3.0,450,2017.1,2016.0,1,ECT2204,REPROVADO
6375,2016022290,2.12,0.6,5.3,5,1.0,4.0,300,2017.1,2016.0,1,ECT2203,REPROVADO
6376,2016022290,2.12,0.6,5.3,5,1.0,4.0,300,2017.1,2016.0,1,ECT2305,APROVADO
6377,2016022290,2.12,0.6,5.3,5,1.0,4.0,300,2017.1,2016.0,1,ECT2206,APROVADO
6380,2016022290,2.12,0.6,5.3,5,1.0,4.0,300,2017.1,2016.0,1,ECT2306,REPROVADO
6381,2016022334,7.742857142857142,6.3,8.6,7,7.0,0.0,360,2017.1,2016.0,1,ECT2411,APROVADO
6382,2016022334,7.742857142857142,6.3,8.6,7,7.0,0.0,360,2017.1,2016.0,1,ECT2403,APROVADO
6383,2016022334,7.742857142857142,6.3,8.6,7,7.0,0.0,360,2017.1,2016.0,1,ECT2402,APROVADO
6384,2016022334,7.742857142857142,6.3,8.6,7,7.0,0.0,360,2017.1,2016.0,1,ECT2416,APROVADO
6385,2016022334,7.742857142857142,6.3,8.6,7,7.0,0.0,360,2017.1,2016.0,1,ECT2412,APROVADO
6386,2016022334,7.742857142857142,6.3,8.6,7,7.0,0.0,360,2017.1,2016.0,1,ECT2401,APROVADO
6387,2016022370,5.3,1.5,6.5,7,6.0,1.0,360,2017.1,2016.0,1,ECT2305,APROVADO
6388,2016022414,6.6375,5.1,8.1,8,8.0,0.0,420,2017.1,2016.0,1,ECT2401,APROVADO
6389,2016022414,6.6375,5.1,8.1,8,8.0,0.0,420,2017.1,2016.0,1,ECT2413,APROVADO
6390,2016022414,6.6375,5.1,8.1,8,8.0,0.0,420,2017.1,2016.0,1,ECT2412,REPROVADO
6391,2016022414,6.6375,5.1,8.1,8,8.0,0.0,420,2017.1,2016.0,1,ECT2411,APROVADO
6392,2016022414,6.6375,5.1,8.1,8,8.0,0.0,420,2017.1,2016.0,1,ECT2403,APROVADO
6393,2016022414,6.6375,5.1,8.1,8,8.0,0.0,420,2017.1,2016.0,1,ECT2402,APROVADO
6397,2016022450,2.8,0.0,6.9,4,1.0,3.0,210,2017.1,2016.0,1,ECT2205,APROVADO
6401,2016022530,5.275,2.2,8.6,4,2.0,2.0,225,2017.1,2016.0,1,ECT2206,REPROVADO
6402,2016022530,5.275,2.2,8.6,4,2.0,2.0,225,2017.1,2016.0,1,ECT2202,REPROVADO
6403,2016022530,5.275,2.2,8.6,4,2.0,2.0,225,2017.1,2016.0,1,ECT2203,REPROVADO
6404,2016022530,5.275,2.2,8.6,4,2.0,2.0,225,2017.1,2016.0,1,ECT2306,APROVADO
6406,2016022559,3.6,0.0,8.8,4,2.0,2.0,225,2017.1,2016.0,1,ECT2202,REPROVADO
6407,2016022559,3.6,0.0,8.8,4,2.0,2.0,225,2017.1,2016.0,1,ECT2204,REPROVADO
6408,2016022559,3.6,0.0,8.8,4,2.0,2.0,225,2017.1,2016.0,1,ECT2201,REPROVADO
6409,2016022559,3.6,0.0,8.8,4,2.0,2.0,225,2017.1,2016.0,1,ECT2205,REPROVADO
6410,2016022559,3.6,0.0,8.8,4,2.0,2.0,225,2017.1,2016.0,1,ECT2207,REPROVADO
6411,2016022559,3.6,0.0,8.8,4,2.0,2.0,225,2017.1,2016.0,1,ECT2203,REPROVADO
6412,2016022559,3.6,0.0,8.8,4,2.0,2.0,225,2017.1,2016.0,1,ECT2302,REPROVADO
6413,2016022693,4.371428571428572,1.8,6.7,7,3.0,4.0,420,2017.1,2016.0,1,ECT2202,REPROVADO
6414,2016022693,4.371428571428572,1.8,6.7,7,3.0,4.0,420,2017.1,2016.0,1,ECT2304,REPROVADO
6415,2016022693,4.371428571428572,1.8,6.7,7,3.0,4.0,420,2017.1,2016.0,1,ECT2201,REPROVADO
6416,2016022693,4.371428571428572,1.8,6.7,7,3.0,4.0,420,2017.1,2016.0,1,ECT2307,APROVADO
6417,2016022693,4.371428571428572,1.8,6.7,7,3.0,4.0,420,2017.1,2016.0,1,ECT2206,APROVADO
6419,2016022693,4.371428571428572,1.8,6.7,7,3.0,4.0,420,2017.1,2016.0,1,ECT2416,APROVADO
6420,2016022719,3.1,0.3,6.0,3,1.0,2.0,165,2017.1,2016.0,1,ECT2202,REPROVADO
6421,2016022719,3.1,0.3,6.0,3,1.0,2.0,165,2017.1,2016.0,1,ECT2203,REPROVADO
6422,2016022737,5.616666666666667,3.3,6.7,6,5.0,1.0,315,2017.1,2016.0,1,ECT2207,APROVADO
6423,2016022737,5.616666666666667,3.3,6.7,6,5.0,1.0,315,2017.1,2016.0,1,ECT2201,APROVADO
6424,2016022737,5.616666666666667,3.3,6.7,6,5.0,1.0,315,2017.1,2016.0,1,ECT2305,APROVADO
6425,2016022737,5.616666666666667,3.3,6.7,6,5.0,1.0,315,2017.1,2016.0,1,ECT2303,APROVADO
6426,2016022737,5.616666666666667,3.3,6.7,6,5.0,1.0,315,2017.1,2016.0,1,ECT2206,APROVADO
6427,2016022737,5.616666666666667,3.3,6.7,6,5.0,1.0,315,2017.1,2016.0,1,ECT2304,REPROVADO
6428,2016022737,5.616666666666667,3.3,6.7,6,5.0,1.0,315,2017.1,2016.0,1,ECT2307,APROVADO
6429,2016022791,2.8875,0.0,6.3,8,3.0,5.0,420,2017.1,2016.0,1,ECT2207,REPROVADO
6430,2016022791,2.8875,0.0,6.3,8,3.0,5.0,420,2017.1,2016.0,1,ECT2401,REPROVADO
6431,2016022791,2.8875,0.0,6.3,8,3.0,5.0,420,2017.1,2016.0,1,ECT2204,APROVADO
6432,2016022791,2.8875,0.0,6.3,8,3.0,5.0,420,2017.1,2016.0,1,ECT2306,APROVADO
6433,2016022791,2.8875,0.0,6.3,8,3.0,5.0,420,2017.1,2016.0,1,ECT2301,REPROVADO
6434,2016022791,2.8875,0.0,6.3,8,3.0,5.0,420,2017.1,2016.0,1,ECT2302,APROVADO
6435,2016022817,4.8999999999999995,1.2,7.3,6,4.0,2.0,375,2017.1,2016.0,1,ECT2411,REPROVADO
6436,2016022817,4.8999999999999995,1.2,7.3,6,4.0,2.0,375,2017.1,2016.0,1,ECT2204,REPROVADO
6437,2016022817,4.8999999999999995,1.2,7.3,6,4.0,2.0,375,2017.1,2016.0,1,ECT2202,REPROVADO
6438,2016022817,4.8999999999999995,1.2,7.3,6,4.0,2.0,375,2017.1,2016.0,1,ECT2201,APROVADO
6439,2016022817,4.8999999999999995,1.2,7.3,6,4.0,2.0,375,2017.1,2016.0,1,ECT2303,APROVADO
6440,2016022871,6.25,5.0,7.7,6,6.0,0.0,315,2017.1,2016.0,1,ECT2305,APROVADO
6441,2016022871,6.25,5.0,7.7,6,6.0,0.0,315,2017.1,2016.0,1,ECT2303,APROVADO
6442,2016022871,6.25,5.0,7.7,6,6.0,0.0,315,2017.1,2016.0,1,ECT2301,REPROVADO
6443,2016022871,6.25,5.0,7.7,6,6.0,0.0,315,2017.1,2016.0,1,ECT2206,APROVADO
6444,2016022871,6.25,5.0,7.7,6,6.0,0.0,315,2017.1,2016.0,1,ECT2304,APROVADO
6446,2016022970,7.26,6.0,8.7,5,5.0,0.0,285,2017.1,2016.0,1,ECT2206,APROVADO
6448,2016022970,7.26,6.0,8.7,5,5.0,0.0,285,2017.1,2016.0,1,ECT2207,REPROVADO
6449,2016022970,7.26,6.0,8.7,5,5.0,0.0,285,2017.1,2016.0,1,ECT2205,APROVADO
6451,2016022970,7.26,6.0,8.7,5,5.0,0.0,285,2017.1,2016.0,1,ECT2302,APROVADO
6452,2016024357,6.949999999999999,5.7,9.2,8,8.0,0.0,420,2017.1,2016.0,1,ECT2207,APROVADO
6453,2016024357,6.949999999999999,5.7,9.2,8,8.0,0.0,420,2017.1,2016.0,1,ECT2416,REPROVADO
6454,2016024357,6.949999999999999,5.7,9.2,8,8.0,0.0,420,2017.1,2016.0,1,ECT2301,REPROVADO
6455,2016024357,6.949999999999999,5.7,9.2,8,8.0,0.0,420,2017.1,2016.0,1,ECT2413,APROVADO
6456,2016024357,6.949999999999999,5.7,9.2,8,8.0,0.0,420,2017.1,2016.0,1,ECT2411,APROVADO
6457,2016024357,6.949999999999999,5.7,9.2,8,8.0,0.0,420,2017.1,2016.0,1,ECT2401,APROVADO
6458,2016024357,6.949999999999999,5.7,9.2,8,8.0,0.0,420,2017.1,2016.0,1,ECT2412,REPROVADO
6463,2016053635,3.766666666666667,0.2,5.6,3,1.0,2.0,150,2017.1,2016.0,1,ECT2202,REPROVADO
6465,2016053644,2.3200000000000003,0.0,5.7,5,2.0,3.0,240,2017.1,2016.0,1,ECT2302,REPROVADO
6466,2016053644,2.3200000000000003,0.0,5.7,5,2.0,3.0,240,2017.1,2016.0,1,ECT2205,REPROVADO
6467,2016053644,2.3200000000000003,0.0,5.7,5,2.0,3.0,240,2017.1,2016.0,1,ECT2206,APROVADO
6468,2016053644,2.3200000000000003,0.0,5.7,5,2.0,3.0,240,2017.1,2016.0,1,ECT2204,REPROVADO
6469,2016090209,7.128571428571427,5.3,9.2,7,7.0,0.0,360,2017.1,2016.0,1,ECT2411,APROVADO
6470,2016090209,7.128571428571427,5.3,9.2,7,7.0,0.0,360,2017.1,2016.0,1,ECT2412,REPROVADO
6471,2016090209,7.128571428571427,5.3,9.2,7,7.0,0.0,360,2017.1,2016.0,1,ECT2401,APROVADO
6472,2016090209,7.128571428571427,5.3,9.2,7,7.0,0.0,360,2017.1,2016.0,1,ECT2416,APROVADO
6473,2016090209,7.128571428571427,5.3,9.2,7,7.0,0.0,360,2017.1,2016.0,1,ECT2402,APROVADO
6474,2016090209,7.128571428571427,5.3,9.2,7,7.0,0.0,360,2017.1,2016.0,1,ECT2413,REPROVADO
6475,2016090209,7.128571428571427,5.3,9.2,7,7.0,0.0,360,2017.1,2016.0,1,ECT2403,APROVADO
6476,2016090405,8.485714285714286,7.5,10.0,7,7.0,0.0,360,2017.1,2016.0,1,ECT2411,APROVADO
6477,2016090405,8.485714285714286,7.5,10.0,7,7.0,0.0,360,2017.1,2016.0,1,ECT2401,APROVADO
6478,2016090405,8.485714285714286,7.5,10.0,7,7.0,0.0,360,2017.1,2016.0,1,ECT2412,APROVADO
6479,2016090405,8.485714285714286,7.5,10.0,7,7.0,0.0,360,2017.1,2016.0,1,ECT2403,APROVADO
6480,2016090405,8.485714285714286,7.5,10.0,7,7.0,0.0,360,2017.1,2016.0,1,ECT2416,APROVADO
6481,2016090405,8.485714285714286,7.5,10.0,7,7.0,0.0,360,2017.1,2016.0,1,ECT2413,APROVADO
